first,system:index,SHAPE_Length,ENGTYPE_4,Join_Count,NAME_2,NAME_3,SHAPE_Area,TARGET_FID,NAME_0,NAME_1,OID_,NAME_4,Centroid_Y,GID_0,Centroid_X
-4.450401069708176E-6,348,1,Village,136,Bengkulu Tengah,Bang Haji,0.0625,10707,Indonesia,Bengkulu,10707,Air Napal,-3.624999999999943,IDN,102.37500000000004
,349,1,Village,139,Bengkulu Tengah,Lahan,0.0625,10708,Indonesia,Bengkulu,10708,Lahan,-3.624999999999943,IDN,102.62500000000004
,350,1,Village,70,Kepahiang,Muara Kemumu,0.0625,10709,Indonesia,Bengkulu,10709,Air Punggur,-3.624999999999943,IDN,102.87500000000004
,351,1,Village,77,Empat Lawang,Pendopo,0.0625,10710,Indonesia,Sumatera Selatan,10710,Batu Cawang,-3.624999999999943,IDN,103.12500000000004
,352,1,Village,70,Lahat,Gumay Talang,0.0625,10711,Indonesia,Sumatera Selatan,10711,Endikat Ilir,-3.624999999999943,IDN,103.37500000000004
,353,1,Village,44,Lahat,Gumay Talang,0.0625,10712,Indonesia,Sumatera Selatan,10712,Suka Makmur,-3.624999999999943,IDN,103.62500000000004
,354,1,Village,49,Lahat,Merapi Timur,0.0625,10713,Indonesia,Sumatera Selatan,10713,Cempaka Wangi,-3.624999999999943,IDN,103.87500000000004
,355,1,Village,37,Muara Enim,Lubai,0.0625,10714,Indonesia,Sumatera Selatan,10714,Aur,-3.624999999999943,IDN,104.12500000000004
,356,1,Village,37,Muara Enim,Lembak,0.0625,10715,Indonesia,Sumatera Selatan,10715,Ibul,-3.624999999999943,IDN,104.37500000000004
,357,1,Village,52,Ogan Ilir,Lubuk Keliat,0.0625,10716,Indonesia,Sumatera Selatan,10716,Embacang,-3.624999999999943,IDN,104.62500000000004
,358,1,Village,43,Ogan Komering Ilir,Lempuing Jaya,0.0625,10717,Indonesia,Sumatera Selatan,10717,Lubuk Makmur,-3.624999999999943,IDN,104.87500000000004
,359,1,Village,26,Ogan Komering Ilir,Lempuing Jaya,0.0625,10718,Indonesia,Sumatera Selatan,10718,Suka Jaya,-3.624999999999943,IDN,105.12500000000004
,360,1,Village,14,Mesuji,Hutan,0.0625,10719,Indonesia,Lampung,10719,Hutan,-3.624999999999943,IDN,105.37500000000004
,361,1,Village,11,Ogan Komering Ilir,Cengal,0.0625,10720,Indonesia,Sumatera Selatan,10720,Cengal,-3.624999999999943,IDN,105.62500000000004
,362,1,Village,5,Ogan Komering Ilir,Cengal,0.0625,10721,Indonesia,Sumatera Selatan,10721,Kuala Sungai Jeruju,-3.624999999999943,IDN,105.87500000000004
,363,1.000000000000114,Village,2,Kotawaringin Barat,Kumai,0.062500000000014,10745,Indonesia,Kalimantan Tengah,10745,Sungai Cabang,-3.624999999999943,IDN,111.87500000000009
7.478218345758993E-6,364,1,Village,2,Kepulauan Mentawai,Pagai Selatan,0.0625,10867,Indonesia,Sumatera Barat,10867,Bulasat,-3.374999999999943,IDN,100.37500000000004
9.216632680717455E-6,365,1,Village,1,Kepulauan Mentawai,Pagai Selatan,0.0625,10868,Indonesia,Sumatera Barat,10868,Sinaka,-3.374999999999943,IDN,100.62500000000004
5.434678751113106E-6,366,1,Village,6,Bengkulu Utara,Ketahun,0.0625,10872,Indonesia,Bengkulu,10872,Kuala Lelangi,-3.374999999999943,IDN,101.62500000000004
9.720120711209673E-6,367,1,Village,33,Bengkulu Utara,Batik Nau,0.0625,10873,Indonesia,Bengkulu,10873,Air Menganyau,-3.374999999999943,IDN,101.87500000000004
6.120727833097632E-6,368,1,Village,81,Bengkulu Utara,Air Besi,0.0625,10874,Indonesia,Bengkulu,10874,Dusun Curup,-3.374999999999943,IDN,102.12500000000004
,369,1,Village,79,Bengkulu Tengah,Merigi Kelindang,0.0625,10875,Indonesia,Bengkulu,10875,Talang Ambung,-3.374999999999943,IDN,102.37500000000004
1.435088599483728E-5,370,1,Village,101,Kepahiang,Merigi,0.0625,10876,Indonesia,Bengkulu,10876,Batu Ampar,-3.374999999999943,IDN,102.62500000000004
-1.509149392877581E-6,371,1,Village,124,Rejang Lebong,Bindu Riang,0.0625,10877,Indonesia,Bengkulu,10877,Air Apo,-3.374999999999943,IDN,102.87500000000004
7.986958673562033E-6,372,1,Village,46,Empat Lawang,Tebing Tinggi,0.0625,10878,Indonesia,Sumatera Selatan,10878,Batu Raja Baru,-3.374999999999943,IDN,103.12500000000004
,373,1,Village,23,Lahat,Kikim Barat,0.0625,10879,Indonesia,Sumatera Selatan,10879,Purwo Rejo,-3.374999999999943,IDN,103.37500000000004
,374,1,Village,16,Muara Enim,Benakat,0.0625,10880,Indonesia,Sumatera Selatan,10880,Hidup Baru,-3.374999999999943,IDN,103.62500000000004
,375,1,Village,48,Muara Enim,Benakat,0.0625,10881,Indonesia,Sumatera Selatan,10881,Betung,-3.374999999999943,IDN,103.87500000000004
,376,1,Village,82,Muara Enim,Abab,0.0625,10882,Indonesia,Sumatera Selatan,10882,Pengabuan,-3.374999999999943,IDN,104.12500000000004
,377,1,Village,69,Muara Enim,Gelumbang,0.0625,10883,Indonesia,Sumatera Selatan,10883,Gaung Telang,-3.374999999999943,IDN,104.37500000000004
,378,1,Village,108,Muara Enim,Gelumbang,0.0625,10884,Indonesia,Sumatera Selatan,10884,Pinang Banjar,-3.374999999999943,IDN,104.62500000000004
,379,1,Village,142,Ogan Ilir,Kandis,0.0625,10885,Indonesia,Sumatera Selatan,10885,Kandis I,-3.374999999999943,IDN,104.87500000000004
,380,1,Village,16,Ogan Komering Ilir,Cengal,0.0625,10886,Indonesia,Sumatera Selatan,10886,Cengal,-3.374999999999943,IDN,105.12500000000004
,381,1,Village,15,Ogan Komering Ilir,Cengal,0.0625,10887,Indonesia,Sumatera Selatan,10887,Cengal,-3.374999999999943,IDN,105.37500000000004
,382,1,Village,11,Ogan Komering Ilir,Cengal,0.0625,10888,Indonesia,Sumatera Selatan,10888,Kuala Sungai Jeruju,-3.374999999999943,IDN,105.62500000000004
,383,1,Village,8,Ogan Komering Ilir,Cengal,0.0625,10889,Indonesia,Sumatera Selatan,10889,Kuala Sungai Jeruju,-3.374999999999943,IDN,105.87500000000004
,384,1,Village,2,Ogan Komering Ilir,Tulung Selapan,0.0625,10890,Indonesia,Sumatera Selatan,10890,Simpang Tiga Jaya,-3.374999999999943,IDN,106.12500000000004
,385,1,Village,1,Belitung,Membalong,0.0625,10894,Indonesia,Bangka Belitung,10894,Pulau Sumedang,-3.374999999999943,IDN,107.12500000000004
,386,1,Village,2,Belitung,Membalong,0.0625,10896,Indonesia,Bangka Belitung,10896,Gunung Riting,-3.374999999999943,IDN,107.62500000000004
,387,1,Village,3,Belitung Timur,Manggar,0.0625,10897,Indonesia,Bangka Belitung,10897,Buku Limau,-3.374999999999943,IDN,107.87500000000004
,388,1,Village,2,Belitung Timur,Manggar,0.0625,10898,Indonesia,Bangka Belitung,10898,Buku Limau,-3.374999999999943,IDN,108.12500000000004
,389,1,Village,1,Belitung Timur,Manggar,0.0625,10899,Indonesia,Bangka Belitung,10899,Buku Limau,-3.374999999999943,IDN,108.37500000000004
,390,1.000000000000114,Village,3,Kotawaringin Barat,Kumai,0.062500000000014,10913,Indonesia,Kalimantan Tengah,10913,Sungai Cabang,-3.374999999999943,IDN,111.87500000000009
,391,1,Village,2,Seruyan,Seruyan Hilir,0.0625,10914,Indonesia,Kalimantan Tengah,10914,Sungai Perlu,-3.374999999999943,IDN,112.12500000000011
,392,1,Village,8,Seruyan,Seruyan Hilir,0.0625,10915,Indonesia,Kalimantan Tengah,10915,Kuala Pembuang Dua,-3.374999999999943,IDN,112.37500000000011
,393,1,Village,10,Seruyan,Seruyan Hilir,0.0625,10916,Indonesia,Kalimantan Tengah,10916,Bangun Harja (f-2),-3.374999999999943,IDN,112.62500000000011
9.793078103257591E-6,394,1,Village,3,Kotawaringin Timur,Teluk Sampit,0.0625,10917,Indonesia,Kalimantan Tengah,10917,Ujung Pandaran,-3.374999999999943,IDN,112.87500000000011
,395,1,Village,2,Katingan,Katingan Kuala,0.0625,10919,Indonesia,Kalimantan Tengah,10919,Pegatan Hilir,-3.374999999999943,IDN,113.37500000000011
6.4737651973450825E-6,396,1,Village,3,Pulang Pisau,Kahayan Kuala,0.0625,10920,Indonesia,Kalimantan Tengah,10920,Cematan,-3.374999999999943,IDN,113.62500000000011
7.041315947075259E-6,397,1,Village,2,Kepulauan Mentawai,Pagai Selatan,0.0625,11034,Indonesia,Sumatera Barat,11034,Bulasat,-3.124999999999943,IDN,100.12500000000004
1.0192328128232257E-5,398,1,Village,4,Kepulauan Mentawai,Pagai Selatan,0.0625,11035,Indonesia,Sumatera Barat,11035,Bulasat,-3.124999999999943,IDN,100.37500000000004
1.1079278980681449E-5,399,1,Village,1,Kepulauan Mentawai,Pagai Selatan,0.0625,11036,Indonesia,Sumatera Barat,11036,Sinaka,-3.124999999999943,IDN,100.62500000000004
1.0830757597244903E-5,400,1,Village,12,Mukomuko,Ipuh,0.0625,11039,Indonesia,Bengkulu,11039,Air Buluh,-3.124999999999943,IDN,101.37500000000004
7.614693339548416E-6,401,1,Village,47,Bengkulu Utara,Hutan,0.0625,11040,Indonesia,Bengkulu,11040,Hutan,-3.124999999999943,IDN,101.62500000000004
5.971522283941785E-6,402,1,Village,33,Bengkulu Utara,Hutan,0.0625,11041,Indonesia,Bengkulu,11041,Hutan,-3.124999999999943,IDN,101.87500000000004
4.271973593585684E-6,403,1,Village,85,Bengkulu Utara,Giri Mulya,0.0625,11042,Indonesia,Bengkulu,11042,Giri Mulya,-3.124999999999943,IDN,102.12500000000004
,404,1,Village,52,Lebong,Bingin Kuning,0.0625,11043,Indonesia,Bengkulu,11043,Bukit Nibung,-3.124999999999943,IDN,102.37500000000004
,405,1,Village,16,Lebong,Topos,0.0625,11044,Indonesia,Bengkulu,11044,Talang Donok Satu,-3.124999999999943,IDN,102.62500000000004
5.378813308380373E-6,406,1,Urban Community,88,Lubuklinggau,Lubuk Linggau Selatan Ii,0.0625,11045,Indonesia,Sumatera Selatan,11045,Eka Marga,-3.124999999999943,IDN,102.87500000000004
8.90317231485826E-6,407,1,Village,49,Musi Rawas,Bulan Tengah Suku Ulu,0.0625,11046,Indonesia,Sumatera Selatan,11046,Pelawe,-3.124999999999943,IDN,103.12500000000004
,408,1,Village,24,Musi Banyuasin,Plakat Tinggi,0.0625,11047,Indonesia,Sumatera Selatan,11047,"Sidorahayu (b1,2)",-3.124999999999943,IDN,103.37500000000004
,409,1,Village,26,Muara Enim,Talang Ubi,0.0625,11048,Indonesia,Sumatera Selatan,11048,Benakat Minyak,-3.124999999999943,IDN,103.62500000000004
,410,1,Village,39,Muara Enim,Penukal Utara,0.0625,11049,Indonesia,Sumatera Selatan,11049,Karang Tanding,-3.124999999999943,IDN,103.87500000000004
,411,1,Village,40,Banyu Asin,Rantau Bayur,0.0625,11050,Indonesia,Sumatera Selatan,11050,Muara Abab,-3.124999999999943,IDN,104.12500000000004
,412,1,Village,49,Banyu Asin,Rantau Bayur,0.0625,11051,Indonesia,Sumatera Selatan,11051,Kemang Bejalu,-3.124999999999943,IDN,104.37500000000004
,413,1,Village,84,Banyu Asin,Rantau Bayur,0.0625,11052,Indonesia,Sumatera Selatan,11052,Sejagung,-3.124999999999943,IDN,104.62500000000004
,414,1,Village,130,Banyu Asin,Rambutan,0.0625,11053,Indonesia,Sumatera Selatan,11053,Desa Baru,-3.124999999999943,IDN,104.87500000000004
,415,1,Village,43,Banyu Asin,Rambutan,0.0625,11054,Indonesia,Sumatera Selatan,11054,Desa Baru,-3.124999999999943,IDN,105.12500000000004
,416,1,Village,14,Ogan Komering Ilir,Air Sugihan,0.0625,11055,Indonesia,Sumatera Selatan,11055,Sungai Batang,-3.124999999999943,IDN,105.37500000000004
,417,1,Village,3,Ogan Komering Ilir,Cengal,0.0625,11056,Indonesia,Sumatera Selatan,11056,Sungai Ketupak,-3.124999999999943,IDN,105.62500000000004
,418,1,Village,4,Ogan Komering Ilir,Tulung Selapan,0.0625,11057,Indonesia,Sumatera Selatan,11057,Kuala Dua Belas,-3.124999999999943,IDN,105.87500000000004
,419,1,Village,1,Ogan Komering Ilir,Tulung Selapan,0.0625,11058,Indonesia,Sumatera Selatan,11058,Simpang Tiga Sakti,-3.124999999999943,IDN,106.12500000000004
,420,1,Village,4,Bangka Selatan,Toboali,0.0625,11059,Indonesia,Bangka Belitung,11059,Gadung,-3.124999999999943,IDN,106.37500000000004
,421,1,Village,7,Bangka Selatan,Toboali,0.0625,11060,Indonesia,Bangka Belitung,11060,Gadung,-3.124999999999943,IDN,106.62500000000004
,422,1,Village,2,Bangka Selatan,Lepar Pongok,0.0625,11061,Indonesia,Bangka Belitung,11061,Penutuk,-3.124999999999943,IDN,106.87500000000004
,423,1,Village,1,Belitung,Selat Nasik,0.0625,11062,Indonesia,Bangka Belitung,11062,Pulau Gersik,-3.124999999999943,IDN,107.12500000000004
,424,1,Village,3,Belitung,Membalong,0.0625,11063,Indonesia,Bangka Belitung,11063,Lassar,-3.124999999999943,IDN,107.37500000000004
,425,1,Village,9,Belitung,Membalong,0.0625,11064,Indonesia,Bangka Belitung,11064,Gunung Riting,-3.124999999999943,IDN,107.62500000000004
,426,1,Village,15,Belitung Timur,Dendang,0.0625,11065,Indonesia,Bangka Belitung,11065,Balok,-3.124999999999943,IDN,107.87500000000004
,427,1,Village,12,Belitung Timur,Dendang,0.0625,11066,Indonesia,Bangka Belitung,11066,Dendang,-3.124999999999943,IDN,108.12500000000004
,428,1,Village,3,Belitung Timur,Gantung,0.0625,11067,Indonesia,Bangka Belitung,11067,Lilangan,-3.124999999999943,IDN,108.37500000000004
,429,1,Village,1,Ketapang,Kendawangan,0.0625,11074,Indonesia,Kalimantan Barat,11074,Pembedilan,-3.124999999999943,IDN,110.12500000000004
,430,1,Village,1,Ketapang,Kendawangan,0.0625,11076,Indonesia,Kalimantan Barat,11076,Natai Kuini,-3.124999999999943,IDN,110.62500000000004
,431,1,Village,4,Sukamara,Jelai,0.0625,11077,Indonesia,Kalimantan Tengah,11077,Sungai Baru,-3.124999999999943,IDN,110.87500000000004
,432,1,Village,3,Sukamara,Pantai Lunci,0.0625,11078,Indonesia,Kalimantan Tengah,11078,Sungai Cabang Barat,-3.124999999999943,IDN,111.12500000000004
,433,1,Village,2,Kotawaringin Barat,Kumai,0.0625,11080,Indonesia,Kalimantan Tengah,11080,Keraya,-3.124999999999943,IDN,111.62500000000004
,434,1.000000000000114,Village,4,Kotawaringin Barat,Kumai,0.062500000000014,11081,Indonesia,Kalimantan Tengah,11081,Sungai Cabang,-3.124999999999943,IDN,111.87500000000009
,435,1,Village,4,Kotawaringin Barat,Kumai,0.0625,11082,Indonesia,Kalimantan Tengah,11082,Teluk Pulai,-3.124999999999943,IDN,112.12500000000011
,436,1,Village,5,Seruyan,Seruyan Hilir,0.0625,11083,Indonesia,Kalimantan Tengah,11083,Jahitan,-3.124999999999943,IDN,112.37500000000011
,437,1,Village,7,Seruyan,Seruyan Hilir,0.0625,11084,Indonesia,Kalimantan Tengah,11084,Bangun Harja (f-2),-3.124999999999943,IDN,112.62500000000011
6.443334237187565E-7,438,1,Village,8,Kotawaringin Timur,Teluk Sampit,0.0625,11085,Indonesia,Kalimantan Tengah,11085,Basawang,-3.124999999999943,IDN,112.87500000000011
8.532811857152176E-6,439,1,Village,9,Katingan,Katingan Kuala,0.0625,11086,Indonesia,Kalimantan Tengah,11086,Kampung Keramat,-3.124999999999943,IDN,113.12500000000011
,440,1,Village,15,Katingan,Katingan Kuala,0.0625,11087,Indonesia,Kalimantan Tengah,11087,Bangun Jaya,-3.124999999999943,IDN,113.37500000000011
,441,1,Village,9,Katingan,Katingan Kuala,0.0625,11088,Indonesia,Kalimantan Tengah,11088,Bumi Subur,-3.124999999999943,IDN,113.62500000000011
1.5049667247644384E-5,442,1,Village,2,Kepulauan Mentawai,Pagai Utara,0.0625,11201,Indonesia,Sumatera Barat,11201,Betumonga,-2.874999999999943,IDN,99.87500000000003
1.0062692555437057E-5,443,1,Village,7,Kepulauan Mentawai,Pagai Selatan,0.0625,11202,Indonesia,Sumatera Barat,11202,Makalo,-2.874999999999943,IDN,100.12500000000004
1.1533804491194652E-5,444,1,Village,3,Kepulauan Mentawai,Pagai Selatan,0.0625,11203,Indonesia,Sumatera Barat,11203,Makalo,-2.874999999999943,IDN,100.37500000000004
1.3725928244819447E-5,445,1,Village,35,Mukomuko,Ipuh,0.0625,11207,Indonesia,Bengkulu,11207,Dusun Sibak,-2.874999999999943,IDN,101.37500000000004
,446,1,Village,16,Mukomuko,Air Rami,0.0625,11208,Indonesia,Bengkulu,11208,Bukit Harapan,-2.874999999999943,IDN,101.62500000000004
,447,1,Village,6,Bengkulu Utara,Hutan,0.0625,11209,Indonesia,Bengkulu,11209,Hutan,-2.874999999999943,IDN,101.87500000000004
,448,1,Village,16,Bengkulu Utara,Hutan,0.0625,11210,Indonesia,Bengkulu,11210,Hutan,-2.874999999999943,IDN,102.12500000000004
7.23478250047287E-6,449,1,Village,7,Musi Rawas,Karang Jaya,0.0625,11211,Indonesia,Sumatera Selatan,11211,Muara Tiku,-2.874999999999943,IDN,102.37500000000004
,450,1,Village,17,Musi Rawas,Karang Jaya,0.0625,11212,Indonesia,Sumatera Selatan,11212,Bukit Langkap,-2.874999999999943,IDN,102.62500000000004
,451,1,Village,35,Musi Rawas,Karang Dapo,0.0625,11213,Indonesia,Sumatera Selatan,11213,Karang Dapo I,-2.874999999999943,IDN,102.87500000000004
,452,1,Village,35,Musi Rawas,Karang Dapo,0.0625,11214,Indonesia,Sumatera Selatan,11214,Biaro Baru,-2.874999999999943,IDN,103.12500000000004
,453,1,Village,33,Musi Banyuasin,Babat Toman,0.0625,11215,Indonesia,Sumatera Selatan,11215,Sereka,-2.874999999999943,IDN,103.37500000000004
1.0167374586012171E-5,454,1,Village,42,Musi Banyuasin,Babat Toman,0.0625,11216,Indonesia,Sumatera Selatan,11216,Babat,-2.874999999999943,IDN,103.62500000000004
1.5195062429929891E-5,455,1,Village,25,Musi Banyuasin,Babat Toman,0.0625,11217,Indonesia,Sumatera Selatan,11217,Bumi Ayu,-2.874999999999943,IDN,103.87500000000004
,456,1,Village,33,Banyu Asin,Banyuasin Iii,0.0625,11218,Indonesia,Sumatera Selatan,11218,Galang Tinggi,-2.874999999999943,IDN,104.12500000000004
,457,1,Village,59,Banyu Asin,Banyuasin Iii,0.0625,11219,Indonesia,Sumatera Selatan,11219,Air Rengit / Pulau Muning,-2.874999999999943,IDN,104.37500000000004
,458,1,Village,64,Banyu Asin,Banyuasin Iii,0.0625,11220,Indonesia,Sumatera Selatan,11220,Air Rengit / Pulau Muning,-2.874999999999943,IDN,104.62500000000004
,459,1,Village,110,Banyu Asin,Air Salek,0.0625,11221,Indonesia,Sumatera Selatan,11221,Srikaton,-2.874999999999943,IDN,104.87500000000004
,460,1,Village,16,Banyu Asin,Banyuasin I,0.0625,11222,Indonesia,Sumatera Selatan,11222,Air Kumdang Padang Permat,-2.874999999999943,IDN,105.12500000000004
,461,1,Village,4,Ogan Komering Ilir,Air Sugihan,0.0625,11223,Indonesia,Sumatera Selatan,11223,Bukit Batu,-2.874999999999943,IDN,105.37500000000004
,462,1,Village,2,Ogan Komering Ilir,Air Sugihan,0.0625,11224,Indonesia,Sumatera Selatan,11224,Sungai Batang,-2.874999999999943,IDN,105.62500000000004
,463,1,Village,2,Bangka Selatan,Simpang Rimba,0.0625,11225,Indonesia,Bangka Belitung,11225,Gudang,-2.874999999999943,IDN,105.87500000000004
,464,1,Village,10,Bangka Selatan,Air Gegas,0.0625,11226,Indonesia,Bangka Belitung,11226,Nyelanding,-2.874999999999943,IDN,106.12500000000004
,465,1,Village,15,Bangka Selatan,Air Gegas,0.0625,11227,Indonesia,Bangka Belitung,11227,Bencah,-2.874999999999943,IDN,106.37500000000004
,466,1,Village,14,Bangka Selatan,Air Gegas,0.0625,11228,Indonesia,Bangka Belitung,11228,Tepus,-2.874999999999943,IDN,106.62500000000004
,467,1,Village,4,Bangka Selatan,Lepar Pongok,0.0625,11229,Indonesia,Bangka Belitung,11229,Kumbung,-2.874999999999943,IDN,106.87500000000004
,468,1,Village,3,Bangka Selatan,Lepar Pongok,0.0625,11230,Indonesia,Bangka Belitung,11230,Celagen,-2.874999999999943,IDN,107.12500000000004
,469,1,Village,6,Belitung,Badau,0.0625,11231,Indonesia,Bangka Belitung,11231,Pegantungan,-2.874999999999943,IDN,107.37500000000004
,470,1,Village,16,Belitung,Badau,0.0625,11232,Indonesia,Bangka Belitung,11232,Badau,-2.874999999999943,IDN,107.62500000000004
,471,1,Village,16,Belitung Timur,Dendang,0.0625,11233,Indonesia,Bangka Belitung,11233,Balok,-2.874999999999943,IDN,107.87500000000004
,472,1,Village,21,Belitung Timur,Damar,0.0625,11234,Indonesia,Bangka Belitung,11234,Air Kelik,-2.874999999999943,IDN,108.12500000000004
,473,1,Village,11,Belitung Timur,Damar,0.0625,11235,Indonesia,Bangka Belitung,11235,Burung Mandi,-2.874999999999943,IDN,108.37500000000004
,474,1,Village,3,Ketapang,Kendawangan,0.0625,11242,Indonesia,Kalimantan Barat,11242,Kendawangan Kanan,-2.874999999999943,IDN,110.12500000000004
,475,1,Village,2,Ketapang,Kendawangan,0.0625,11243,Indonesia,Kalimantan Barat,11243,Kendawangan Kanan,-2.874999999999943,IDN,110.37500000000004
,476,1,Village,5,Ketapang,Kendawangan,0.0625,11244,Indonesia,Kalimantan Barat,11244,Air Hitam Besar,-2.874999999999943,IDN,110.62500000000004
,477,1,Village,11,Ketapang,Kendawangan,0.0625,11245,Indonesia,Kalimantan Barat,11245,Air Hitam Besar,-2.874999999999943,IDN,110.87500000000004
,478,1,Village,9,Ketapang,Manis Mata,0.0625,11246,Indonesia,Kalimantan Barat,11246,Suka Ramai,-2.874999999999943,IDN,111.12500000000004
,479,1,Village,7,Kotawaringin Barat,Arut Selatan,0.0625,11247,Indonesia,Kalimantan Tengah,11247,Mendawai Seberang,-2.874999999999943,IDN,111.37500000000004
,480,1,Village,18,Kotawaringin Barat,Arut Selatan,0.0625,11248,Indonesia,Kalimantan Tengah,11248,Kumpai Batu Atas,-2.874999999999943,IDN,111.62500000000004
,481,1.000000000000114,Village,7,Kotawaringin Barat,Kumai,0.062500000000014,11249,Indonesia,Kalimantan Tengah,11249,Kumai Hilir,-2.874999999999943,IDN,111.87500000000009
,482,1,Village,9,Kotawaringin Barat,Kumai,0.0625,11250,Indonesia,Kalimantan Tengah,11250,Sungai Sekonyer,-2.874999999999943,IDN,112.12500000000011
,483,1,Village,9,Seruyan,Danau Sembuluh,0.0625,11251,Indonesia,Kalimantan Tengah,11251,Cempaka Baru,-2.874999999999943,IDN,112.37500000000011
,484,1,Village,7,Kotawaringin Timur,Mentaya Hilir Utara,0.0625,11252,Indonesia,Kalimantan Tengah,11252,Bagendang Tengah,-2.874999999999943,IDN,112.62500000000011
,485,1,Village,24,Kotawaringin Timur,Mentaya Hilir Selata,0.0625,11253,Indonesia,Kalimantan Tengah,11253,Basirih Hilir,-2.874999999999943,IDN,112.87500000000011
,486,1,Village,19,Katingan,Mendawai,0.0625,11254,Indonesia,Kalimantan Tengah,11254,Kampung Melayu,-2.874999999999943,IDN,113.12500000000011
2.2066274504136993E-5,487,1,Village,12,Katingan,Katingan Kuala,0.0625,11255,Indonesia,Kalimantan Tengah,11255,Bakung Raya,-2.874999999999943,IDN,113.37500000000011
-1.5291434428868047E-6,488,1,Village,13,Katingan,Katingan Kuala,0.0625,11256,Indonesia,Kalimantan Tengah,11256,Bangun Jaya,-2.874999999999943,IDN,113.62500000000011
1.4017643173831566E-5,489,1,Village,2,Kepulauan Mentawai,Pagai Utara,0.0625,11369,Indonesia,Sumatera Barat,11369,Saumanganyak,-2.624999999999943,IDN,99.87500000000003
1.168548219559251E-5,490,1,Village,5,Kepulauan Mentawai,Pagai Utara,0.0625,11370,Indonesia,Sumatera Barat,11370,Saumanganyak,-2.624999999999943,IDN,100.12500000000004
7.613262989761205E-6,491,1,Village,31,Mukomuko,Air Dikit,0.0625,11374,Indonesia,Bengkulu,11374,Air Dikit,-2.624999999999943,IDN,101.12500000000004
6.72226354254011E-6,492,1,Village,56,Mukomuko,Air Dikit,0.0625,11375,Indonesia,Bengkulu,11375,Air Dikit,-2.624999999999943,IDN,101.37500000000004
,493,1,Village,17,Mukomuko,Malin Deman,0.0625,11376,Indonesia,Bengkulu,11376,Lubuk Talang,-2.624999999999943,IDN,101.62500000000004
,494,1,Village,22,Bengkulu Utara,Hutan,0.0625,11377,Indonesia,Bengkulu,11377,Hutan,-2.624999999999943,IDN,101.87500000000004
1.9779524798332454E-5,495,1,Village,18,Lebong,Pinang Belapis,0.0625,11378,Indonesia,Bengkulu,11378,Sungai Lisai,-2.624999999999943,IDN,102.12500000000004
8.465256461576537E-6,496,1,Village,23,Sarolangun,Batangasai,0.0625,11379,Indonesia,Jambi,11379,Batu Empang,-2.624999999999943,IDN,102.37500000000004
-3.580010698027593E-7,497,1,Village,35,Sarolangun,Limun,0.0625,11380,Indonesia,Jambi,11380,Demang,-2.624999999999943,IDN,102.62500000000004
,498,1,Village,41,Sarolangun,Pelawan,0.0625,11381,Indonesia,Jambi,11381,Mekarsari,-2.624999999999943,IDN,102.87500000000004
,499,1,Village,20,Musi Banyuasin,Batanghari Leko,0.0625,11382,Indonesia,Sumatera Selatan,11382,Sako Suban,-2.624999999999943,IDN,103.12500000000004
,500,1,Village,21,Musi Banyuasin,Batanghari Leko,0.0625,11383,Indonesia,Sumatera Selatan,11383,Lubuk Bintialo,-2.624999999999943,IDN,103.37500000000004
1.1609972964003643E-5,501,1,Village,36,Musi Banyuasin,Babat Toman,0.0625,11384,Indonesia,Sumatera Selatan,11384,Babat,-2.624999999999943,IDN,103.62500000000004
6.592900229237941E-6,502,1,Village,26,Musi Banyuasin,Babat Toman,0.0625,11385,Indonesia,Sumatera Selatan,11385,Bumi Ayu,-2.624999999999943,IDN,103.87500000000004
8.149329695542563E-6,503,1,Village,38,Banyu Asin,Betung,0.0625,11386,Indonesia,Sumatera Selatan,11386,Bukit,-2.624999999999943,IDN,104.12500000000004
1.3705686630850776E-5,504,1,Village,41,Banyu Asin,Banyuasin Iii,0.0625,11387,Indonesia,Sumatera Selatan,11387,Limbang Mulya,-2.624999999999943,IDN,104.37500000000004
,505,1,Village,37,Banyu Asin,Banyuasin Iii,0.0625,11388,Indonesia,Sumatera Selatan,11388,Limbang Mulya,-2.624999999999943,IDN,104.62500000000004
,506,1,Village,50,Banyu Asin,Air Salek,0.0625,11389,Indonesia,Sumatera Selatan,11389,Salek Agung,-2.624999999999943,IDN,104.87500000000004
,507,1,Village,48,Banyu Asin,Air Salek,0.0625,11390,Indonesia,Sumatera Selatan,11390,Air Solok Batu,-2.624999999999943,IDN,105.12500000000004
,508,1,Village,20,Banyu Asin,Muara Sugihan,0.0625,11391,Indonesia,Sumatera Selatan,11391,Indrapura,-2.624999999999943,IDN,105.37500000000004
,509,1,Village,2,Ogan Komering Ilir,Air Sugihan,0.0625,11392,Indonesia,Sumatera Selatan,11392,Sungai Batang,-2.624999999999943,IDN,105.62500000000004
,510,1,Village,8,Bangka Selatan,Simpang Rimba,0.0625,11393,Indonesia,Bangka Belitung,11393,Bangka Kota,-2.624999999999943,IDN,105.87500000000004
,511,1,Village,23,Bangka Selatan,Air Gegas,0.0625,11394,Indonesia,Bangka Belitung,11394,Air Bara,-2.624999999999943,IDN,106.12500000000004
,512,1,Village,22,Bangka Selatan,Air Gegas,0.0625,11395,Indonesia,Bangka Belitung,11395,Air Bara,-2.624999999999943,IDN,106.37500000000004
