system:index,lat,lon
1273,1.625,109.625
1274,1.625,109.875
1275,1.625,110.125
1276,1.625,110.375
1277,1.625,110.625
1278,1.625,110.875
1279,1.625,111.125
1280,1.625,111.375
1281,1.625,111.625
1282,1.625,111.875
1283,1.625,112.125
1284,1.625,112.375
1285,1.625,112.625
1286,1.625,112.875
1287,1.625,113.125
1288,1.625,113.375
1289,1.625,113.625
1290,1.875,98.375
1291,1.875,98.625
1292,1.875,98.875
1293,1.875,99.125
1294,1.875,99.375
1295,1.875,99.625
1296,1.875,99.875
1297,1.875,100.125
1298,1.875,100.375
1299,1.875,100.625
1300,1.875,100.875
1301,1.875,101.125
1302,1.875,101.375
1303,1.875,101.625
1304,1.875,101.875
1305,1.875,102.625
1306,1.875,102.875
1307,1.875,103.125
1308,1.875,103.375
1309,1.875,103.625
1310,1.875,103.875
1311,1.875,104.125
1312,1.875,109.375
1313,1.875,109.625
1314,1.875,109.875
1315,1.875,110.125
1316,1.875,110.375
1317,1.875,110.625
1318,1.875,111.125
1319,1.875,111.375
1320,1.875,111.625
1321,1.875,111.875
1322,1.875,112.125
1323,1.875,112.375
1324,1.875,112.625
1325,1.875,112.875
1326,1.875,113.125
1327,1.875,113.375
1328,1.875,113.625
1329,2.125,96.625
1330,2.125,97.125
1331,2.125,97.375
1332,2.125,97.875
1333,2.125,98.125
1334,2.125,98.375
1335,2.125,98.625
1336,2.125,98.875
1337,2.125,99.125
1338,2.125,99.375
1339,2.125,99.625
1340,2.125,99.875
1341,2.125,100.125
1342,2.125,100.375
1343,2.125,100.625
1344,2.125,100.875
1345,2.125,101.125
1346,2.125,101.375
1347,2.125,101.625
1348,2.125,101.875
1349,2.125,102.125
1350,2.125,102.375
1351,2.125,102.625
1352,2.125,102.875
1353,2.125,103.125
1354,2.125,103.375
1355,2.125,103.625
1356,2.125,103.875
1357,2.125,104.125
1358,2.125,109.625
1359,2.125,111.125
1360,2.125,111.375
1361,2.125,111.625
1362,2.125,111.875
1363,2.125,112.125
1364,2.125,112.375
1365,2.125,112.625
1366,2.125,112.875
1367,2.125,113.125
1368,2.125,113.375
1369,2.125,113.625
1370,2.375,96.125
1371,2.375,96.375
1372,2.375,96.625
1373,2.375,97.125
1374,2.375,97.375
1375,2.375,97.625
1376,2.375,97.875
1377,2.375,98.125
1378,2.375,98.375
1379,2.375,98.625
1380,2.375,98.875
1381,2.375,99.125
1382,2.375,99.375
1383,2.375,99.625
1384,2.375,99.875
1385,2.375,100.125
1386,2.375,100.375
1387,2.375,100.625
1388,2.375,100.875
1389,2.375,101.125
1390,2.375,101.875
1391,2.375,102.125
1392,2.375,102.375
1393,2.375,102.625
1394,2.375,102.875
1395,2.375,103.125
1396,2.375,103.375
1397,2.375,103.625
1398,2.375,103.875
1399,2.375,104.125
1400,2.375,104.375
1401,2.375,104.625
1402,2.375,105.875
1403,2.375,106.125
1404,2.375,108.875
1405,2.375,109.125
1406,2.375,111.125
1407,2.375,111.375
1408,2.375,111.625
1409,2.375,111.875
1410,2.375,112.125
1411,2.375,112.375
1412,2.375,112.625
1413,2.375,112.875
1414,2.375,113.125
1415,2.375,113.375
1416,2.375,113.625
1417,2.625,95.625
1418,2.625,95.875
1419,2.625,96.125
1420,2.625,96.375
1421,2.625,97.625
1422,2.625,97.875
1423,2.625,98.125
1424,2.625,98.375
1425,2.625,98.625
1426,2.625,98.875
1427,2.625,99.125
1428,2.625,99.375
1429,2.625,99.625
1430,2.625,99.875
1431,2.625,100.125
1432,2.625,100.375
1433,2.625,100.625
1434,2.625,101.375
1435,2.625,101.625
1436,2.625,101.875
1437,2.625,102.125
1438,2.625,102.375
1439,2.625,102.625
1440,2.625,102.875
1441,2.625,103.125
1442,2.625,103.375
1443,2.625,103.625
1444,2.625,103.875
1445,2.625,104.125
1446,2.625,104.375
1447,2.625,106.125
1448,2.625,106.375
1449,2.625,108.625
1450,2.625,108.875
1451,2.625,109.125
1452,2.625,111.375
1453,2.625,111.625
1454,2.625,111.875
1455,2.625,112.125
1456,2.625,112.375
1457,2.625,112.625
1458,2.625,112.875
1459,2.625,113.125
1460,2.625,113.375
1461,2.625,113.625
1462,2.875,95.375
1463,2.875,95.625
1464,2.875,95.875
1465,2.875,96.125
1466,2.875,97.375
1467,2.875,97.625
1468,2.875,97.875
1469,2.875,98.125
1470,2.875,98.375
1471,2.875,98.625
1472,2.875,98.875
1473,2.875,99.125
1474,2.875,99.375
1475,2.875,99.625
1476,2.875,99.875
1477,2.875,100.625
1478,2.875,101.125
1479,2.875,101.375
1480,2.875,101.625
1481,2.875,101.875
1482,2.875,102.125
1483,2.875,102.375
1484,2.875,102.625
1485,2.875,102.875
1486,2.875,103.125
1487,2.875,103.375
1488,2.875,103.625
1489,2.875,103.875
1490,2.875,104.125
1491,2.875,105.625
1492,2.875,105.875
1493,2.875,106.125
1494,2.875,106.375
1495,2.875,107.875
1496,2.875,108.625
1497,2.875,108.875
1498,2.875,111.375
1499,2.875,111.625
1500,2.875,111.875
1501,2.875,112.125
1502,2.875,112.375
1503,2.875,112.625
1504,2.875,112.875
1505,2.875,113.125
1506,2.875,113.375
1507,2.875,113.625
1508,3.125,95.375
1509,3.125,97.125
1510,3.125,97.375
1511,3.125,97.625
1512,3.125,97.875
1513,3.125,98.125
1514,3.125,98.375
1515,3.125,98.625
1516,3.125,98.875
1517,3.125,99.125
1518,3.125,99.375
1519,3.125,99.625
1520,3.125,99.875
1521,3.125,101.125
1522,3.125,101.375
1523,3.125,101.625
1524,3.125,101.875
1525,3.125,102.125
1526,3.125,102.375
1527,3.125,102.625
1528,3.125,102.875
1529,3.125,103.125
1530,3.125,103.375
1531,3.125,105.625
1532,3.125,105.875
1533,3.125,106.125
1534,3.125,106.375
1535,3.125,106.625
1536,3.125,107.625
1537,3.125,107.875
1538,3.125,108.875
1539,3.125,112.375
1540,3.125,112.625
1541,3.125,112.875
1542,3.125,113.125
1543,3.125,113.375
1544,3.125,113.625
1545,3.375,97.125
1546,3.375,97.375
1547,3.375,97.625
1548,3.375,97.875
1549,3.375,98.125
1550,3.375,98.375
1551,3.375,98.625
1552,3.375,98.875
1553,3.375,99.125
1554,3.375,99.375
1555,3.375,99.625
1556,3.375,101.125
1557,3.375,101.375
1558,3.375,101.625
1559,3.375,101.875
1560,3.375,102.125
1561,3.375,102.375
1562,3.375,102.625
1563,3.375,102.875
1564,3.375,103.125
1565,3.375,103.375
1566,3.375,106.125
1567,3.375,106.375
1568,3.375,113.125
1569,3.375,113.375
1570,3.375,113.625
1571,3.625,96.375
1572,3.625,96.625
1573,3.625,96.875
1574,3.625,97.125
1575,3.625,97.375
1576,3.625,97.625
1577,3.625,97.875
1578,3.625,98.125
1579,3.625,98.375
1580,3.625,98.625
1581,3.625,98.875
1582,3.625,99.125
1583,3.625,100.875
1584,3.625,101.125
1585,3.625,101.375
1586,3.625,101.625
1587,3.625,101.875
1588,3.625,102.125
1589,3.625,102.375
1590,3.625,102.625
1591,3.625,102.875
1592,3.625,103.125
1593,3.625,103.375
1594,3.625,108.125
1595,3.625,108.375
1596,3.625,113.375
1597,3.625,113.625
1598,3.875,96.375
1599,3.875,96.625
1600,3.875,96.875
1601,3.875,97.125
1602,3.875,97.375
1603,3.875,97.625
1604,3.875,97.875
1605,3.875,98.125
1606,3.875,98.375
1607,3.875,98.625
1608,3.875,98.875
1609,3.875,100.125
1610,3.875,100.625
1611,3.875,100.875
1612,3.875,101.125
1613,3.875,101.375
1614,3.875,101.625
1615,3.875,101.875
1616,3.875,102.125
1617,3.875,102.375
1618,3.875,102.625
1619,3.875,102.875
1620,3.875,103.125
1621,3.875,103.375
1622,3.875,107.875
1623,3.875,108.125
1624,3.875,108.375
1625,3.875,113.375
1626,3.875,113.625
1627,4.125,95.875
1628,4.125,96.125
1629,4.125,96.375
1630,4.125,96.625
1631,4.125,96.875
1632,4.125,97.125
1633,4.125,97.375
1634,4.125,97.625
1635,4.125,97.875
1636,4.125,98.125
1637,4.125,98.375
1638,4.125,98.625
1639,4.125,100.625
1640,4.125,100.875
1641,4.125,101.125
1642,4.125,101.375
1643,4.125,101.625
1644,4.125,101.875
1645,4.125,102.125
1646,4.125,102.375
1647,4.125,102.625
1648,4.125,102.875
1649,4.125,103.125
1650,4.125,103.375
1651,4.125,107.875
1652,4.125,108.125
1653,4.125,108.375
1654,4.125,113.625
1655,4.375,95.875
1656,4.375,96.125
1657,4.375,96.375
1658,4.375,96.625
1659,4.375,96.875
1660,4.375,97.125
1661,4.375,97.375
1662,4.375,97.625
1663,4.375,97.875
1664,4.375,98.125
1665,4.375,98.375
1666,4.375,100.625
1667,4.375,100.875
1668,4.375,101.125
1669,4.375,101.375
1670,4.375,101.625
1671,4.375,101.875
1672,4.375,102.125
1673,4.375,102.375
1674,4.375,102.625
1675,4.375,102.875
1676,4.375,103.125
1677,4.375,103.375
1678,4.375,108.125
1679,4.625,95.375
1680,4.625,95.625
1681,4.625,95.875
1682,4.625,96.125
1683,4.625,96.375
1684,4.625,96.625
1685,4.625,96.875
1686,4.625,97.125
1687,4.625,97.375
1688,4.625,97.625
1689,4.625,97.875
1690,4.625,98.125
1691,4.625,100.625
1692,4.625,100.875
1693,4.625,101.125
1694,4.625,101.375
1695,4.625,101.625
1696,4.625,101.875
1697,4.625,102.125
1698,4.625,102.375
1699,4.625,102.625
1700,4.625,102.875
1701,4.625,103.125
1702,4.625,103.375
1703,4.625,107.625
1704,4.625,107.875
1705,4.625,108.125
1706,4.875,95.375
1707,4.875,95.625
1708,4.875,95.875
1709,4.875,96.125
1710,4.875,96.375
1711,4.875,96.625
1712,4.875,96.875
1713,4.875,97.125
1714,4.875,97.375
1715,4.875,97.625
1716,4.875,97.875
1717,4.875,100.375
1718,4.875,100.625
1719,4.875,100.875
1720,4.875,101.125
1721,4.875,101.375
1722,4.875,101.625
1723,4.875,101.875
1724,4.875,102.125
1725,4.875,102.375
1726,4.875,102.625
1727,4.875,102.875
1728,4.875,103.125
1729,4.875,103.375
1730,4.875,103.625
1731,4.875,107.875
1732,4.875,108.125
1733,5.125,95.125
1734,5.125,95.375
1735,5.125,95.625
1736,5.125,95.875
1737,5.125,96.125
1738,5.125,96.375
1739,5.125,96.625
1740,5.125,96.875
1741,5.125,97.125
1742,5.125,97.375
1743,5.125,97.625
1744,5.125,100.125
1745,5.125,100.375
1746,5.125,100.625
1747,5.125,100.875
1748,5.125,101.125
1749,5.125,101.375
1750,5.125,101.625
1751,5.125,101.875
1752,5.125,102.125
1753,5.125,102.375
1754,5.125,102.625
1755,5.125,102.875
1756,5.125,103.125
1757,5.125,103.375
1758,5.375,95.125
1759,5.375,95.375
1760,5.375,95.625
1761,5.375,95.875
1762,5.375,96.125
1763,5.375,96.375
1764,5.375,96.625
1765,5.375,96.875
1766,5.375,97.125
1767,5.375,97.375
1768,5.375,100.125
1769,5.375,100.375
1770,5.375,100.625
1771,5.375,100.875
1772,5.375,101.125
1773,5.375,101.375
1774,5.375,101.625
1775,5.375,101.875
1776,5.375,102.125
1777,5.375,102.375
1778,5.375,102.625
1779,5.375,102.875
1780,5.375,103.125
1781,5.625,95.125
1782,5.625,95.375
1783,5.625,95.625
1784,5.625,95.875
1785,5.625,100.375
1786,5.625,100.625
1787,5.625,100.875
1788,5.625,101.125
1789,5.625,101.375
1790,5.625,101.625
1791,5.625,101.875
1792,5.625,102.125
1793,5.625,102.375
1794,5.625,102.625
1795,5.625,102.875
1796,5.625,103.125
1797,5.875,95.125
1798,5.875,95.375
1799,5.875,100.375
1800,5.875,100.625
1801,5.875,100.875
1802,5.875,101.125
1803,5.875,101.375
1804,5.875,101.625
1805,5.875,101.875
1806,5.875,102.125
1807,5.875,102.375
1808,5.875,102.625
1809,5.875,102.875
1810,5.875,103.125
1811,6.125,95.125
1812,6.125,99.625
1813,6.125,99.875
1814,6.125,100.125
1815,6.125,100.375
1816,6.125,100.625
1817,6.125,100.875
1818,6.125,101.125
1819,6.125,101.375
1820,6.125,101.625
1821,6.125,101.875
1822,6.125,102.125
1823,6.125,102.375
1824,6.375,99.125
1825,6.375,99.375
1826,6.375,99.625
1827,6.375,99.875
1828,6.375,100.125
1829,6.375,100.375
1830,6.375,100.625
1831,6.375,100.875
1832,6.375,101.125
1833,6.375,101.375
1834,6.375,101.625
1835,6.375,101.875
1836,6.375,102.125
1837,6.625,99.125
1838,6.625,99.375
1839,6.625,99.625
1840,6.625,99.875
1841,6.625,100.125
1842,6.625,100.375
1843,6.625,100.625
1844,6.625,100.875
1845,6.625,101.125
1846,6.625,101.375
1847,6.625,101.625
1848,6.625,101.875
1849,6.875,99.375
1850,6.875,99.625
1851,6.875,99.875
1852,6.875,100.125
1853,6.875,100.375
1854,6.875,100.625
1855,6.875,100.875
1856,6.875,101.125
1857,6.875,101.375
1858,6.875,101.625
1859,7.125,99.125
1860,7.125,99.375
1861,7.125,99.625
1862,7.125,99.875
1863,7.125,100.125
1864,7.125,100.375
1865,7.125,100.625
1866,7.125,100.875
1867,7.375,98.375
1868,7.375,98.875
1869,7.375,99.125
1870,7.375,99.375
1871,7.375,99.625
1872,7.375,99.875
1873,7.375,100.125
1874,7.375,100.375
1875,7.375,100.625
1876,7.625,98.375
1877,7.625,98.625
1878,7.625,98.875
1879,7.625,99.125
1880,7.625,99.375
1881,7.625,99.625
1882,7.625,99.875
1883,7.625,100.125
1884,7.625,100.375
1885,7.875,98.375
1886,7.875,98.625
1887,7.875,98.875
1888,7.875,99.125
1889,7.875,99.375
1890,7.875,99.625
1891,7.875,99.875
1892,7.875,100.125
1893,7.875,100.375
1894,8.125,98.375
1895,8.125,98.625
1896,8.125,98.875
1897,8.125,99.125
1898,8.125,99.375
1899,8.125,99.625
1900,8.125,99.875
1901,8.125,100.125
1902,8.125,100.375
1903,8.375,97.625
1904,8.375,98.125
1905,8.375,98.375
1906,8.375,98.625
1907,8.375,98.875
1908,8.375,99.125
1909,8.375,99.375
1910,8.375,99.625
1911,8.375,99.875
1912,8.375,100.125
1913,8.375,100.375
1914,8.375,100.625
1915,8.375,104.875
1916,-11.125,122.875
1917,-10.875,121.375
1918,-10.875,122.625
1919,-10.875,122.875
1920,-10.875,123.125
1921,-10.625,121.625
1922,-10.625,121.875
1923,-10.625,122.875
1924,-10.625,123.125
1925,-10.625,123.375
1926,-10.375,120.125
1927,-10.375,120.375
1928,-10.375,120.625
1929,-10.375,121.875
1930,-10.375,122.125
1931,-10.375,123.375
1932,-10.375,123.625
1933,-10.375,123.875
1934,-10.375,124.125
1935,-10.125,119.875
1936,-10.125,120.125
1937,-10.125,120.375
1938,-10.125,120.625
1939,-10.125,120.875
1940,-10.125,123.375
1941,-10.125,123.625
1942,-10.125,123.875
1943,-10.125,124.125
1944,-10.125,124.375
1945,-10.125,124.625
1946,-9.875,119.125
1947,-9.875,119.375
1948,-9.875,119.625
1949,-9.875,119.875
1950,-9.875,120.125
1951,-9.875,120.375
1952,-9.875,120.625
1953,-9.875,120.875
1954,-9.875,123.625
1955,-9.875,123.875
1956,-9.875,124.125
1957,-9.875,124.375
1958,-9.875,124.625
1959,-9.875,124.875
1960,-9.625,118.875
1961,-9.625,119.125
1962,-9.625,119.375
1963,-9.625,119.625
1964,-9.625,119.875
1965,-9.625,120.125
1966,-9.625,120.375
1967,-9.625,120.625
1968,-9.625,123.625
1969,-9.625,123.875
1970,-9.625,124.125
1971,-9.625,124.375
1972,-9.625,124.625
1973,-9.625,124.875
1974,-9.625,125.125
1975,-9.375,118.875
1976,-9.375,119.125
1977,-9.375,119.375
1978,-9.375,119.625
1979,-9.375,119.875
1980,-9.375,120.125
1981,-9.375,123.875
1982,-9.375,124.125
1983,-9.375,124.375
1984,-9.375,124.625
1985,-9.375,124.875
1986,-9.375,125.125
1987,-9.125,116.625
1988,-9.125,116.875
1989,-9.125,117.125
1990,-9.125,117.375
1991,-9.125,117.625
1992,-9.125,124.375
1993,-9.125,124.625
1994,-9.125,124.875
1995,-9.125,125.125
1996,-9.125,140.875
1997,-9.125,141.125
1998,-8.875,114.375
1999,-8.875,114.625
2000,-8.875,115.125
2001,-8.875,115.375
2002,-8.875,115.625
2003,-8.875,115.875
2004,-8.875,116.125
2005,-8.875,116.375
2006,-8.875,116.625
2007,-8.875,116.875
2008,-8.875,117.125
2009,-8.875,117.375
2010,-8.875,117.625
2011,-8.875,117.875
2012,-8.875,118.125
2013,-8.875,118.375
2014,-8.875,118.625
2015,-8.875,118.875
2016,-8.875,119.125
2017,-8.875,119.375
2018,-8.875,119.625
2019,-8.875,119.875
2020,-8.875,120.125
2021,-8.875,120.375
2022,-8.875,120.625
2023,-8.875,120.875
2024,-8.875,121.125
2025,-8.875,121.375
2026,-8.875,121.625
2027,-8.875,121.875
2028,-8.875,122.125
2029,-8.875,122.375
2030,-8.875,124.875
2031,-8.875,125.125
2032,-8.875,140.625
2033,-8.875,140.875
2034,-8.875,141.125
2035,-8.625,114.125
2036,-8.625,114.375
2037,-8.625,114.625
2038,-8.625,114.875
2039,-8.625,115.125
2040,-8.625,115.375
2041,-8.625,115.625
2042,-8.625,115.875
2043,-8.625,116.125
2044,-8.625,116.375
2045,-8.625,116.625
2046,-8.625,116.875
2047,-8.625,117.125
2048,-8.625,117.375
2049,-8.625,117.625
2050,-8.625,117.875
2051,-8.625,118.125
2052,-8.625,118.375
2053,-8.625,118.625
2054,-8.625,118.875
2055,-8.625,119.125
2056,-8.625,119.375
2057,-8.625,119.625
2058,-8.625,119.875
2059,-8.625,120.125
2060,-8.625,120.375
2061,-8.625,120.625
2062,-8.625,120.875
2063,-8.625,121.125
2064,-8.625,121.375
2065,-8.625,121.625
2066,-8.625,121.875
2067,-8.625,122.125
2068,-8.625,122.375
2069,-8.625,122.625
2070,-8.625,122.875
2071,-8.625,123.125
2072,-8.625,123.375
2073,-8.625,123.625
2074,-8.625,124.125
2075,-8.625,140.375
2076,-8.625,140.625
2077,-8.625,140.875
2078,-8.625,141.125
2079,-8.375,114.125
2080,-8.375,114.375
2081,-8.375,114.625
2082,-8.375,114.875
2083,-8.375,115.125
2084,-8.375,115.375
2085,-8.375,115.625
2086,-8.375,116.125
2087,-8.375,116.375
2088,-8.375,116.625
2089,-8.375,116.875
2090,-8.375,117.125
2091,-8.375,117.375
2092,-8.375,117.625
2093,-8.375,117.875
2094,-8.375,118.125
2095,-8.375,118.375
2096,-8.375,118.625
2097,-8.375,118.875
2098,-8.375,119.125
2099,-8.375,119.375
2100,-8.375,119.625
2101,-8.375,119.875
2102,-8.375,120.125
2103,-8.375,120.375
2104,-8.375,120.625
2105,-8.375,120.875
2106,-8.375,121.125
2107,-8.375,121.375
2108,-8.375,121.625
2109,-8.375,121.875
2110,-8.375,122.125
2111,-8.375,122.375
2112,-8.375,122.625
2113,-8.375,122.875
2114,-8.375,123.125
2115,-8.375,123.375
2116,-8.375,123.625
2117,-8.375,123.875
2118,-8.375,124.125
2119,-8.375,124.375
2120,-8.375,124.625
2121,-8.375,124.875
2122,-8.375,125.125
2123,-8.375,127.875
2124,-8.375,128.125
2125,-8.375,130.875
2126,-8.375,137.625
2127,-8.375,137.875
2128,-8.375,138.125
2129,-8.375,138.375
2130,-8.375,138.625
2131,-8.375,138.875
2132,-8.375,139.125
2133,-8.375,140.125
2134,-8.375,140.375
2135,-8.375,140.625
2136,-8.375,140.875
2137,-8.375,141.125
2138,-8.125,114.125
2139,-8.125,114.375
2140,-8.125,114.625
2141,-8.125,114.875
2142,-8.125,115.125
2143,-8.125,115.375
2144,-8.125,115.625
2145,-8.125,116.375
2146,-8.125,117.375
2147,-8.125,117.625
2148,-8.125,117.875
2149,-8.125,118.125
2150,-8.125,118.375
2151,-8.125,118.625
2152,-8.125,118.875
2153,-8.125,119.125
2154,-8.125,120.375
2155,-8.125,122.125
2156,-8.125,122.625
2157,-8.125,122.875
2158,-8.125,123.125
2159,-8.125,123.375
2160,-8.125,123.625
2161,-8.125,123.875
2162,-8.125,124.125
2163,-8.125,124.375
2164,-8.125,124.625
2165,-8.125,124.875
2166,-8.125,125.125
2167,-8.125,125.625
2168,-8.125,125.875
2169,-8.125,127.125
2170,-8.125,127.625
2171,-8.125,127.875
2172,-8.125,128.125
2173,-8.125,128.625
2174,-8.125,128.875
2175,-8.125,129.125
2176,-8.125,129.625
2177,-8.125,129.875
2178,-8.125,130.875
2179,-8.125,131.125
2180,-8.125,131.375
2181,-8.125,137.625
2182,-8.125,137.875
2183,-8.125,138.125
2184,-8.125,138.375
2185,-8.125,138.625
2186,-8.125,138.875
2187,-8.125,139.125
2188,-8.125,139.375
2189,-8.125,139.625
2190,-8.125,139.875
2191,-8.125,140.125
2192,-8.125,140.375
2193,-8.125,140.625
2194,-8.125,140.875
2195,-8.125,141.125
2196,-7.875,114.125
2197,-7.875,114.375
2198,-7.875,117.125
2199,-7.875,125.625
2200,-7.875,125.875
2201,-7.875,126.125
2202,-7.875,126.375
2203,-7.875,126.625
2204,-7.875,126.875
2205,-7.875,129.625
2206,-7.875,129.875
2207,-7.875,130.125
2208,-7.875,130.875
2209,-7.875,131.125
2210,-7.875,131.375
2211,-7.875,137.875
2212,-7.875,138.125
2213,-7.875,138.375
2214,-7.875,138.625
2215,-7.875,138.875
2216,-7.875,139.125
2217,-7.875,139.375
2218,-7.875,139.625
2219,-7.875,139.875
2220,-7.875,140.125
2221,-7.875,140.375
2222,-7.875,140.625
2223,-7.875,140.875
2224,-7.875,141.125
2225,-7.625,114.125
2226,-7.625,114.375
2227,-7.625,117.125
2228,-7.625,117.375
2229,-7.625,117.875
2230,-7.625,121.125
2231,-7.625,125.875
2232,-7.625,126.125
2233,-7.625,126.375
2234,-7.625,126.625
2235,-7.625,126.875
2236,-7.625,127.375
2237,-7.625,127.625
2238,-7.625,129.625
2239,-7.625,129.875
2240,-7.625,130.125
2241,-7.625,130.875
2242,-7.625,131.125
2243,-7.625,131.375
2244,-7.625,131.625
2245,-7.625,137.875
2246,-7.625,138.125
2247,-7.625,138.375
2248,-7.625,138.625
2249,-7.625,138.875
2250,-7.625,139.125
2251,-7.625,139.375
2252,-7.625,139.625
2253,-7.625,139.875
2254,-7.625,140.125
2255,-7.625,140.375
2256,-7.625,140.625
2257,-7.625,140.875
2258,-7.625,141.125
2259,-7.375,117.125
2260,-7.375,117.375
2261,-7.375,117.625
2262,-7.375,117.875
2263,-7.375,118.125
2264,-7.375,120.875
2265,-7.375,121.125
2266,-7.375,121.375
2267,-7.375,121.625
2268,-7.375,121.875
2269,-7.375,127.375
2270,-7.375,128.625
2271,-7.375,130.875
2272,-7.375,131.125
2273,-7.375,131.375
2274,-7.375,131.625
2275,-7.375,138.125
2276,-7.375,138.375
2277,-7.375,138.625
2278,-7.375,138.875
2279,-7.375,139.125
2280,-7.375,139.375
2281,-7.375,139.625
2282,-7.375,139.875
2283,-7.375,140.125
2284,-7.375,140.375
2285,-7.375,140.625
2286,-7.375,140.875
2287,-7.375,141.125
2288,-7.125,114.125
2289,-7.125,114.375
2290,-7.125,114.625
2291,-7.125,114.875
2292,-7.125,115.125
2293,-7.125,115.375
2294,-7.125,115.625
2295,-7.125,115.875
2296,-7.125,117.875
2297,-7.125,118.125
2298,-7.125,118.375
2299,-7.125,118.625
2300,-7.125,120.625
2301,-7.125,120.875
2302,-7.125,121.125
2303,-7.125,121.375
2304,-7.125,121.625
2305,-7.125,121.875
2306,-7.125,128.375
2307,-7.125,128.625
2308,-7.125,131.375
2309,-7.125,131.625
2310,-7.125,131.875
2311,-7.125,134.375
2312,-7.125,134.625
2313,-7.125,138.625
2314,-7.125,138.875
2315,-7.125,139.125
2316,-7.125,139.375
2317,-7.125,139.625
2318,-7.125,139.875
2319,-7.125,140.125
2320,-7.125,140.375
2321,-7.125,140.625
2322,-7.125,140.875
2323,-7.125,141.125
2324,-6.875,114.125
2325,-6.875,114.375
2326,-6.875,114.625
2327,-6.875,115.125
2328,-6.875,115.375
2329,-6.875,115.625
2330,-6.875,115.875
2331,-6.875,116.125
2332,-6.875,116.375
2333,-6.875,118.875
2334,-6.875,119.125
2335,-6.875,120.375
2336,-6.875,120.625
2337,-6.875,120.875
2338,-6.875,121.125
2339,-6.875,131.375
2340,-6.875,131.625
2341,-6.875,131.875
2342,-6.875,132.125
2343,-6.875,134.125
2344,-6.875,134.375
2345,-6.875,134.625
2346,-6.875,134.875
2347,-6.875,138.625
2348,-6.875,138.875
2349,-6.875,139.125
2350,-6.875,139.375
2351,-6.875,139.625
2352,-6.875,139.875
2353,-6.875,140.125
2354,-6.875,140.375
2355,-6.875,140.625
2356,-6.875,140.875
2357,-6.875,141.125
2358,-6.625,115.625
2359,-6.625,118.375
2360,-6.625,118.875
2361,-6.625,120.375
2362,-6.625,120.875
2363,-6.625,121.125
2364,-6.625,131.625
2365,-6.625,134.125
2366,-6.625,134.375
2367,-6.625,134.625
2368,-6.625,134.875
2369,-6.625,138.625
2370,-6.625,138.875
2371,-6.625,139.125
2372,-6.625,139.375
2373,-6.625,139.625
2374,-6.625,139.875
2375,-6.625,140.125
2376,-6.625,140.375
2377,-6.625,140.625
2378,-6.625,140.875
2379,-6.375,115.625
2380,-6.375,115.875
2381,-6.375,120.375
2382,-6.375,120.625
2383,-6.375,120.875
2384,-6.375,121.125
2385,-6.375,134.125
2386,-6.375,134.375
2387,-6.375,134.625
2388,-6.375,134.875
2389,-6.375,138.375
2390,-6.375,138.625
2391,-6.375,138.875
2392,-6.375,139.125
2393,-6.375,139.375
2394,-6.375,139.625
2395,-6.375,139.875
2396,-6.375,140.125
2397,-6.375,140.375
2398,-6.375,140.625
2399,-6.375,140.875
2400,-6.375,141.125
2401,-6.125,120.375
2402,-6.125,120.625
2403,-6.125,122.625
2404,-6.125,124.125
2405,-6.125,124.625
2406,-6.125,132.375
2407,-6.125,132.875
2408,-6.125,134.125
2409,-6.125,134.375
2410,-6.125,134.625
2411,-6.125,134.875
2412,-6.125,138.375
2413,-6.125,138.625
2414,-6.125,138.875
2415,-6.125,139.125
2416,-6.125,139.375
2417,-6.125,139.625
2418,-6.125,139.875
2419,-6.125,140.125
2420,-6.125,140.375
2421,-6.125,140.625
2422,-6.125,140.875
2423,-6.125,141.125
2424,-5.875,120.375
2425,-5.875,120.625
2426,-5.875,123.875
2427,-5.875,124.125
2428,-5.875,124.375
2429,-5.875,132.125
2430,-5.875,132.375
2431,-5.875,132.625
2432,-5.875,132.875
2433,-5.875,134.125
2434,-5.875,134.375
2435,-5.875,134.625
2436,-5.875,134.875
2437,-5.875,138.125
2438,-5.875,138.375
2439,-5.875,138.625
2440,-5.875,138.875
2441,-5.875,139.125
2442,-5.875,139.375
2443,-5.875,139.625
2444,-5.875,139.875
2445,-5.875,140.125
2446,-5.875,140.375
2447,-5.875,140.625
2448,-5.875,140.875
2449,-5.875,141.125
2450,-5.625,114.375
2451,-5.625,118.375
2452,-5.625,118.625
2453,-5.625,119.125
2454,-5.625,119.375
2455,-5.625,119.625
2456,-5.625,119.875
2457,-5.625,120.125
2458,-5.625,120.375
2459,-5.625,121.875
2460,-5.625,122.125
2461,-5.625,122.375
2462,-5.625,122.625
2463,-5.625,122.875
2464,-5.625,123.625
2465,-5.625,123.875
2466,-5.625,124.125
2467,-5.625,124.375
2468,-5.625,131.875
2469,-5.625,132.125
2470,-5.625,132.375
2471,-5.625,132.625
2472,-5.625,132.875
2473,-5.625,133.125
2474,-5.625,134.125
2475,-5.625,134.375
2476,-5.625,134.625
2477,-5.625,134.875
2478,-5.625,138.125
2479,-5.625,138.375
2480,-5.625,138.625
2481,-5.625,138.875
2482,-5.625,139.125
2483,-5.625,139.375
2484,-5.625,139.625
2485,-5.625,139.875
2486,-5.625,140.125
2487,-5.625,140.375
2488,-5.625,140.625
2489,-5.625,140.875
2490,-5.625,141.125
2491,-5.375,114.375
