,lon,lat
28481,124.125,-4.375
28482,124.125,-4.625
28483,124.125,-4.875
28484,124.125,-5.125
28485,124.125,-5.375
28486,124.125,-5.625
28487,124.125,-5.875
28488,124.125,-6.125
28489,124.125,-6.375
28490,124.125,-6.625
28491,124.125,-6.875
28492,124.125,-7.125
28493,124.125,-7.375
28494,124.125,-7.625
28495,124.125,-7.875
28496,124.125,-8.125
28497,124.125,-8.375
28498,124.125,-8.625
28499,124.125,-8.875
28500,124.125,-9.125
28501,124.125,-9.375
28502,124.125,-9.625
28503,124.125,-9.875
28504,124.125,-10.125
28505,124.125,-10.375
28506,124.125,-10.625
28507,124.125,-10.875
28508,124.125,-11.125
28509,124.125,-11.375
28510,124.125,-11.625
28511,124.125,-11.875
28512,124.375,31.875
28513,124.375,31.625
28514,124.375,31.375
28515,124.375,31.125
28516,124.375,30.875
28517,124.375,30.625
28518,124.375,30.375
28519,124.375,30.125
28520,124.375,29.875
28521,124.375,29.625
28522,124.375,29.375
28523,124.375,29.125
28524,124.375,28.875
28525,124.375,28.625
28526,124.375,28.375
28527,124.375,28.125
28528,124.375,27.875
28529,124.375,27.625
28530,124.375,27.375
28531,124.375,27.125
28532,124.375,26.875
28533,124.375,26.625
28534,124.375,26.375
28535,124.375,26.125
28536,124.375,25.875
28537,124.375,25.625
28538,124.375,25.375
28539,124.375,25.125
28540,124.375,24.875
28541,124.375,24.625
28542,124.375,24.375
28543,124.375,24.125
28544,124.375,23.875
28545,124.375,23.625
28546,124.375,23.375
28547,124.375,23.125
28548,124.375,22.875
28549,124.375,22.625
28550,124.375,22.375
28551,124.375,22.125
28552,124.375,21.875
28553,124.375,21.625
28554,124.375,21.375
28555,124.375,21.125
28556,124.375,20.875
28557,124.375,20.625
28558,124.375,20.375
28559,124.375,20.125
28560,124.375,19.875
28561,124.375,19.625
28562,124.375,19.375
28563,124.375,19.125
28564,124.375,18.875
28565,124.375,18.625
28566,124.375,18.375
28567,124.375,18.125
28568,124.375,17.875
28569,124.375,17.625
28570,124.375,17.375
28571,124.375,17.125
28572,124.375,16.875
28573,124.375,16.625
28574,124.375,16.375
28575,124.375,16.125
28576,124.375,15.875
28577,124.375,15.625
28578,124.375,15.375
28579,124.375,15.125
28580,124.375,14.875
28581,124.375,14.625
28582,124.375,14.375
28583,124.375,14.125
28584,124.375,13.875
28585,124.375,13.625
28586,124.375,13.375
28587,124.375,13.125
28588,124.375,12.875
28589,124.375,12.625
28590,124.375,12.375
28591,124.375,12.125
28592,124.375,11.875
28593,124.375,11.625
28594,124.375,11.375
28595,124.375,11.125
28596,124.375,10.875
28597,124.375,10.625
28598,124.375,10.375
28599,124.375,10.125
28600,124.375,9.875
28601,124.375,9.625
28602,124.375,9.375
28603,124.375,9.125
28604,124.375,8.875
28605,124.375,8.625
28606,124.375,8.375
28607,124.375,8.125
28608,124.375,7.875
28609,124.375,7.625
28610,124.375,7.375
28611,124.375,7.125
28612,124.375,6.875
28613,124.375,6.625
28614,124.375,6.375
28615,124.375,6.125
28616,124.375,5.875
28617,124.375,5.625
28618,124.375,5.375
28619,124.375,5.125
28620,124.375,4.875
28621,124.375,4.625
28622,124.375,4.375
28623,124.375,4.125
28624,124.375,3.875
28625,124.375,3.625
28626,124.375,3.375
28627,124.375,3.125
28628,124.375,2.875
28629,124.375,2.625
28630,124.375,2.375
28631,124.375,2.125
28632,124.375,1.875
28633,124.375,1.625
28634,124.375,1.375
28635,124.375,1.125
28636,124.375,0.875
28637,124.375,0.625
28638,124.375,0.375
28639,124.375,0.125
28640,124.375,-0.125
28641,124.375,-0.375
28642,124.375,-0.625
28643,124.375,-0.875
28644,124.375,-1.125
28645,124.375,-1.375
28646,124.375,-1.625
28647,124.375,-1.875
28648,124.375,-2.125
28649,124.375,-2.375
28650,124.375,-2.625
28651,124.375,-2.875
28652,124.375,-3.125
28653,124.375,-3.375
28654,124.375,-3.625
28655,124.375,-3.875
28656,124.375,-4.125
28657,124.375,-4.375
28658,124.375,-4.625
28659,124.375,-4.875
28660,124.375,-5.125
28661,124.375,-5.375
28662,124.375,-5.625
28663,124.375,-5.875
28664,124.375,-6.125
28665,124.375,-6.375
28666,124.375,-6.625
28667,124.375,-6.875
28668,124.375,-7.125
28669,124.375,-7.375
28670,124.375,-7.625
28671,124.375,-7.875
28672,124.375,-8.125
28673,124.375,-8.375
28674,124.375,-8.625
28675,124.375,-8.875
28676,124.375,-9.125
28677,124.375,-9.375
28678,124.375,-9.625
28679,124.375,-9.875
28680,124.375,-10.125
28681,124.375,-10.375
28682,124.375,-10.625
28683,124.375,-10.875
28684,124.375,-11.125
28685,124.375,-11.375
28686,124.375,-11.625
28687,124.375,-11.875
28688,124.625,31.875
28689,124.625,31.625
28690,124.625,31.375
28691,124.625,31.125
28692,124.625,30.875
28693,124.625,30.625
28694,124.625,30.375
28695,124.625,30.125
28696,124.625,29.875
28697,124.625,29.625
28698,124.625,29.375
28699,124.625,29.125
28700,124.625,28.875
28701,124.625,28.625
28702,124.625,28.375
28703,124.625,28.125
28704,124.625,27.875
28705,124.625,27.625
28706,124.625,27.375
28707,124.625,27.125
28708,124.625,26.875
28709,124.625,26.625
28710,124.625,26.375
28711,124.625,26.125
28712,124.625,25.875
28713,124.625,25.625
28714,124.625,25.375
28715,124.625,25.125
28716,124.625,24.875
28717,124.625,24.625
28718,124.625,24.375
28719,124.625,24.125
28720,124.625,23.875
28721,124.625,23.625
28722,124.625,23.375
28723,124.625,23.125
28724,124.625,22.875
28725,124.625,22.625
28726,124.625,22.375
28727,124.625,22.125
28728,124.625,21.875
28729,124.625,21.625
28730,124.625,21.375
28731,124.625,21.125
28732,124.625,20.875
28733,124.625,20.625
28734,124.625,20.375
28735,124.625,20.125
28736,124.625,19.875
28737,124.625,19.625
28738,124.625,19.375
28739,124.625,19.125
28740,124.625,18.875
28741,124.625,18.625
28742,124.625,18.375
28743,124.625,18.125
28744,124.625,17.875
28745,124.625,17.625
28746,124.625,17.375
28747,124.625,17.125
28748,124.625,16.875
28749,124.625,16.625
28750,124.625,16.375
28751,124.625,16.125
28752,124.625,15.875
28753,124.625,15.625
28754,124.625,15.375
28755,124.625,15.125
28756,124.625,14.875
28757,124.625,14.625
28758,124.625,14.375
28759,124.625,14.125
28760,124.625,13.875
28761,124.625,13.625
28762,124.625,13.375
28763,124.625,13.125
28764,124.625,12.875
28765,124.625,12.625
28766,124.625,12.375
28767,124.625,12.125
28768,124.625,11.875
28769,124.625,11.625
28770,124.625,11.375
28771,124.625,11.125
28772,124.625,10.875
28773,124.625,10.625
28774,124.625,10.375
28775,124.625,10.125
28776,124.625,9.875
28777,124.625,9.625
28778,124.625,9.375
28779,124.625,9.125
28780,124.625,8.875
28781,124.625,8.625
28782,124.625,8.375
28783,124.625,8.125
28784,124.625,7.875
28785,124.625,7.625
28786,124.625,7.375
28787,124.625,7.125
28788,124.625,6.875
28789,124.625,6.625
28790,124.625,6.375
28791,124.625,6.125
28792,124.625,5.875
28793,124.625,5.625
28794,124.625,5.375
28795,124.625,5.125
28796,124.625,4.875
28797,124.625,4.625
28798,124.625,4.375
28799,124.625,4.125
28800,124.625,3.875
28801,124.625,3.625
28802,124.625,3.375
28803,124.625,3.125
28804,124.625,2.875
28805,124.625,2.625
28806,124.625,2.375
28807,124.625,2.125
28808,124.625,1.875
28809,124.625,1.625
28810,124.625,1.375
28811,124.625,1.125
28812,124.625,0.875
28813,124.625,0.625
28814,124.625,0.375
28815,124.625,0.125
28816,124.625,-0.125
28817,124.625,-0.375
28818,124.625,-0.625
28819,124.625,-0.875
28820,124.625,-1.125
28821,124.625,-1.375
28822,124.625,-1.625
28823,124.625,-1.875
28824,124.625,-2.125
28825,124.625,-2.375
28826,124.625,-2.625
28827,124.625,-2.875
28828,124.625,-3.125
28829,124.625,-3.375
28830,124.625,-3.625
28831,124.625,-3.875
28832,124.625,-4.125
28833,124.625,-4.375
28834,124.625,-4.625
28835,124.625,-4.875
28836,124.625,-5.125
28837,124.625,-5.375
28838,124.625,-5.625
28839,124.625,-5.875
28840,124.625,-6.125
28841,124.625,-6.375
28842,124.625,-6.625
28843,124.625,-6.875
28844,124.625,-7.125
28845,124.625,-7.375
28846,124.625,-7.625
28847,124.625,-7.875
28848,124.625,-8.125
28849,124.625,-8.375
28850,124.625,-8.625
28851,124.625,-8.875
28852,124.625,-9.125
28853,124.625,-9.375
28854,124.625,-9.625
28855,124.625,-9.875
28856,124.625,-10.125
28857,124.625,-10.375
28858,124.625,-10.625
28859,124.625,-10.875
28860,124.625,-11.125
28861,124.625,-11.375
28862,124.625,-11.625
28863,124.625,-11.875
28864,124.875,31.875
28865,124.875,31.625
28866,124.875,31.375
28867,124.875,31.125
28868,124.875,30.875
28869,124.875,30.625
28870,124.875,30.375
28871,124.875,30.125
28872,124.875,29.875
28873,124.875,29.625
28874,124.875,29.375
28875,124.875,29.125
28876,124.875,28.875
28877,124.875,28.625
28878,124.875,28.375
28879,124.875,28.125
28880,124.875,27.875
28881,124.875,27.625
28882,124.875,27.375
28883,124.875,27.125
28884,124.875,26.875
28885,124.875,26.625
28886,124.875,26.375
28887,124.875,26.125
28888,124.875,25.875
28889,124.875,25.625
28890,124.875,25.375
28891,124.875,25.125
28892,124.875,24.875
28893,124.875,24.625
28894,124.875,24.375
28895,124.875,24.125
28896,124.875,23.875
28897,124.875,23.625
28898,124.875,23.375
28899,124.875,23.125
28900,124.875,22.875
28901,124.875,22.625
28902,124.875,22.375
28903,124.875,22.125
28904,124.875,21.875
28905,124.875,21.625
28906,124.875,21.375
28907,124.875,21.125
28908,124.875,20.875
28909,124.875,20.625
28910,124.875,20.375
28911,124.875,20.125
28912,124.875,19.875
28913,124.875,19.625
28914,124.875,19.375
28915,124.875,19.125
28916,124.875,18.875
28917,124.875,18.625
28918,124.875,18.375
28919,124.875,18.125
28920,124.875,17.875
28921,124.875,17.625
28922,124.875,17.375
28923,124.875,17.125
28924,124.875,16.875
28925,124.875,16.625
28926,124.875,16.375
28927,124.875,16.125
28928,124.875,15.875
28929,124.875,15.625
28930,124.875,15.375
28931,124.875,15.125
28932,124.875,14.875
28933,124.875,14.625
28934,124.875,14.375
28935,124.875,14.125
28936,124.875,13.875
28937,124.875,13.625
28938,124.875,13.375
28939,124.875,13.125
28940,124.875,12.875
28941,124.875,12.625
28942,124.875,12.375
28943,124.875,12.125
28944,124.875,11.875
28945,124.875,11.625
28946,124.875,11.375
28947,124.875,11.125
28948,124.875,10.875
28949,124.875,10.625
28950,124.875,10.375
28951,124.875,10.125
28952,124.875,9.875
28953,124.875,9.625
28954,124.875,9.375
28955,124.875,9.125
28956,124.875,8.875
28957,124.875,8.625
28958,124.875,8.375
28959,124.875,8.125
28960,124.875,7.875
28961,124.875,7.625
28962,124.875,7.375
28963,124.875,7.125
28964,124.875,6.875
28965,124.875,6.625
28966,124.875,6.375
28967,124.875,6.125
28968,124.875,5.875
28969,124.875,5.625
28970,124.875,5.375
28971,124.875,5.125
28972,124.875,4.875
28973,124.875,4.625
28974,124.875,4.375
28975,124.875,4.125
28976,124.875,3.875
28977,124.875,3.625
28978,124.875,3.375
28979,124.875,3.125
28980,124.875,2.875
28981,124.875,2.625
28982,124.875,2.375
28983,124.875,2.125
28984,124.875,1.875
28985,124.875,1.625
28986,124.875,1.375
28987,124.875,1.125
28988,124.875,0.875
28989,124.875,0.625
28990,124.875,0.375
28991,124.875,0.125
28992,124.875,-0.125
28993,124.875,-0.375
28994,124.875,-0.625
28995,124.875,-0.875
28996,124.875,-1.125
28997,124.875,-1.375
28998,124.875,-1.625
28999,124.875,-1.875
29000,124.875,-2.125
29001,124.875,-2.375
29002,124.875,-2.625
29003,124.875,-2.875
29004,124.875,-3.125
29005,124.875,-3.375
29006,124.875,-3.625
29007,124.875,-3.875
29008,124.875,-4.125
29009,124.875,-4.375
29010,124.875,-4.625
29011,124.875,-4.875
29012,124.875,-5.125
29013,124.875,-5.375
29014,124.875,-5.625
29015,124.875,-5.875
29016,124.875,-6.125
29017,124.875,-6.375
29018,124.875,-6.625
29019,124.875,-6.875
29020,124.875,-7.125
29021,124.875,-7.375
29022,124.875,-7.625
29023,124.875,-7.875
29024,124.875,-8.125
29025,124.875,-8.375
29026,124.875,-8.625
29027,124.875,-8.875
29028,124.875,-9.125
29029,124.875,-9.375
29030,124.875,-9.625
29031,124.875,-9.875
29032,124.875,-10.125
29033,124.875,-10.375
29034,124.875,-10.625
29035,124.875,-10.875
29036,124.875,-11.125
29037,124.875,-11.375
29038,124.875,-11.625
29039,124.875,-11.875
29040,125.125,31.875
29041,125.125,31.625
29042,125.125,31.375
29043,125.125,31.125
29044,125.125,30.875
29045,125.125,30.625
29046,125.125,30.375
29047,125.125,30.125
29048,125.125,29.875
29049,125.125,29.625
29050,125.125,29.375
29051,125.125,29.125
29052,125.125,28.875
29053,125.125,28.625
29054,125.125,28.375
29055,125.125,28.125
29056,125.125,27.875
29057,125.125,27.625
29058,125.125,27.375
29059,125.125,27.125
29060,125.125,26.875
29061,125.125,26.625
29062,125.125,26.375
29063,125.125,26.125
29064,125.125,25.875
29065,125.125,25.625
29066,125.125,25.375
29067,125.125,25.125
29068,125.125,24.875
29069,125.125,24.625
29070,125.125,24.375
29071,125.125,24.125
29072,125.125,23.875
29073,125.125,23.625
29074,125.125,23.375
29075,125.125,23.125
29076,125.125,22.875
29077,125.125,22.625
29078,125.125,22.375
29079,125.125,22.125
29080,125.125,21.875
29081,125.125,21.625
29082,125.125,21.375
29083,125.125,21.125
29084,125.125,20.875
29085,125.125,20.625
29086,125.125,20.375
29087,125.125,20.125
29088,125.125,19.875
29089,125.125,19.625
29090,125.125,19.375
29091,125.125,19.125
29092,125.125,18.875
29093,125.125,18.625
29094,125.125,18.375
29095,125.125,18.125
29096,125.125,17.875
29097,125.125,17.625
29098,125.125,17.375
29099,125.125,17.125
29100,125.125,16.875
29101,125.125,16.625
29102,125.125,16.375
29103,125.125,16.125
29104,125.125,15.875
29105,125.125,15.625
29106,125.125,15.375
29107,125.125,15.125
29108,125.125,14.875
29109,125.125,14.625
29110,125.125,14.375
29111,125.125,14.125
29112,125.125,13.875
29113,125.125,13.625
29114,125.125,13.375
29115,125.125,13.125
29116,125.125,12.875
29117,125.125,12.625
29118,125.125,12.375
29119,125.125,12.125
29120,125.125,11.875
29121,125.125,11.625
29122,125.125,11.375
29123,125.125,11.125
29124,125.125,10.875
29125,125.125,10.625
29126,125.125,10.375
29127,125.125,10.125
29128,125.125,9.875
29129,125.125,9.625
29130,125.125,9.375
29131,125.125,9.125
29132,125.125,8.875
29133,125.125,8.625
29134,125.125,8.375
29135,125.125,8.125
29136,125.125,7.875
29137,125.125,7.625
29138,125.125,7.375
29139,125.125,7.125
29140,125.125,6.875
29141,125.125,6.625
29142,125.125,6.375
29143,125.125,6.125
29144,125.125,5.875
29145,125.125,5.625
29146,125.125,5.375
29147,125.125,5.125
29148,125.125,4.875
29149,125.125,4.625
29150,125.125,4.375
29151,125.125,4.125
29152,125.125,3.875
29153,125.125,3.625
29154,125.125,3.375
29155,125.125,3.125
29156,125.125,2.875
29157,125.125,2.625
29158,125.125,2.375
29159,125.125,2.125
29160,125.125,1.875
29161,125.125,1.625
29162,125.125,1.375
29163,125.125,1.125
29164,125.125,0.875
29165,125.125,0.625
29166,125.125,0.375
29167,125.125,0.125
29168,125.125,-0.125
29169,125.125,-0.375
29170,125.125,-0.625
29171,125.125,-0.875
29172,125.125,-1.125
29173,125.125,-1.375
29174,125.125,-1.625
29175,125.125,-1.875
29176,125.125,-2.125
29177,125.125,-2.375
29178,125.125,-2.625
29179,125.125,-2.875
29180,125.125,-3.125
29181,125.125,-3.375
29182,125.125,-3.625
29183,125.125,-3.875
29184,125.125,-4.125
29185,125.125,-4.375
29186,125.125,-4.625
29187,125.125,-4.875
29188,125.125,-5.125
29189,125.125,-5.375
29190,125.125,-5.625
29191,125.125,-5.875
29192,125.125,-6.125
29193,125.125,-6.375
29194,125.125,-6.625
29195,125.125,-6.875
29196,125.125,-7.125
29197,125.125,-7.375
29198,125.125,-7.625
29199,125.125,-7.875
29200,125.125,-8.125
29201,125.125,-8.375
29202,125.125,-8.625
29203,125.125,-8.875
29204,125.125,-9.125
29205,125.125,-9.375
29206,125.125,-9.625
29207,125.125,-9.875
29208,125.125,-10.125
29209,125.125,-10.375
29210,125.125,-10.625
29211,125.125,-10.875
29212,125.125,-11.125
29213,125.125,-11.375
29214,125.125,-11.625
29215,125.125,-11.875
29216,125.375,31.875
29217,125.375,31.625
29218,125.375,31.375
29219,125.375,31.125
29220,125.375,30.875
29221,125.375,30.625
29222,125.375,30.375
29223,125.375,30.125
29224,125.375,29.875
29225,125.375,29.625
29226,125.375,29.375
29227,125.375,29.125
29228,125.375,28.875
29229,125.375,28.625
29230,125.375,28.375
29231,125.375,28.125
29232,125.375,27.875
29233,125.375,27.625
29234,125.375,27.375
29235,125.375,27.125
29236,125.375,26.875
29237,125.375,26.625
29238,125.375,26.375
29239,125.375,26.125
29240,125.375,25.875
29241,125.375,25.625
29242,125.375,25.375
29243,125.375,25.125
29244,125.375,24.875
29245,125.375,24.625
29246,125.375,24.375
29247,125.375,24.125
29248,125.375,23.875
29249,125.375,23.625
29250,125.375,23.375
29251,125.375,23.125
29252,125.375,22.875
29253,125.375,22.625
29254,125.375,22.375
29255,125.375,22.125
29256,125.375,21.875
29257,125.375,21.625
29258,125.375,21.375
29259,125.375,21.125
29260,125.375,20.875
29261,125.375,20.625
29262,125.375,20.375
29263,125.375,20.125
29264,125.375,19.875
29265,125.375,19.625
29266,125.375,19.375
29267,125.375,19.125
29268,125.375,18.875
29269,125.375,18.625
29270,125.375,18.375
29271,125.375,18.125
29272,125.375,17.875
29273,125.375,17.625
29274,125.375,17.375
29275,125.375,17.125
29276,125.375,16.875
29277,125.375,16.625
29278,125.375,16.375
29279,125.375,16.125
29280,125.375,15.875
29281,125.375,15.625
29282,125.375,15.375
29283,125.375,15.125
29284,125.375,14.875
29285,125.375,14.625
29286,125.375,14.375
29287,125.375,14.125
29288,125.375,13.875
29289,125.375,13.625
29290,125.375,13.375
29291,125.375,13.125
29292,125.375,12.875
29293,125.375,12.625
29294,125.375,12.375
29295,125.375,12.125
29296,125.375,11.875
29297,125.375,11.625
29298,125.375,11.375
29299,125.375,11.125
29300,125.375,10.875
29301,125.375,10.625
29302,125.375,10.375
29303,125.375,10.125
29304,125.375,9.875
29305,125.375,9.625
29306,125.375,9.375
29307,125.375,9.125
29308,125.375,8.875
29309,125.375,8.625
29310,125.375,8.375
29311,125.375,8.125
29312,125.375,7.875
29313,125.375,7.625
29314,125.375,7.375
29315,125.375,7.125
29316,125.375,6.875
29317,125.375,6.625
29318,125.375,6.375
29319,125.375,6.125
29320,125.375,5.875
29321,125.375,5.625
29322,125.375,5.375
29323,125.375,5.125
29324,125.375,4.875
29325,125.375,4.625
29326,125.375,4.375
29327,125.375,4.125
29328,125.375,3.875
29329,125.375,3.625
29330,125.375,3.375
29331,125.375,3.125
29332,125.375,2.875
29333,125.375,2.625
29334,125.375,2.375
29335,125.375,2.125
29336,125.375,1.875
29337,125.375,1.625
29338,125.375,1.375
29339,125.375,1.125
29340,125.375,0.875
29341,125.375,0.625
29342,125.375,0.375
29343,125.375,0.125
29344,125.375,-0.125
29345,125.375,-0.375
29346,125.375,-0.625
29347,125.375,-0.875
29348,125.375,-1.125
29349,125.375,-1.375
29350,125.375,-1.625
29351,125.375,-1.875
29352,125.375,-2.125
29353,125.375,-2.375
29354,125.375,-2.625
29355,125.375,-2.875
29356,125.375,-3.125
29357,125.375,-3.375
29358,125.375,-3.625
29359,125.375,-3.875
29360,125.375,-4.125
29361,125.375,-4.375
29362,125.375,-4.625
29363,125.375,-4.875
29364,125.375,-5.125
29365,125.375,-5.375
29366,125.375,-5.625
29367,125.375,-5.875
29368,125.375,-6.125
29369,125.375,-6.375
29370,125.375,-6.625
29371,125.375,-6.875
29372,125.375,-7.125
29373,125.375,-7.375
29374,125.375,-7.625
29375,125.375,-7.875
29376,125.375,-8.125
29377,125.375,-8.375
29378,125.375,-8.625
29379,125.375,-8.875
29380,125.375,-9.125
29381,125.375,-9.375
29382,125.375,-9.625
29383,125.375,-9.875
29384,125.375,-10.125
29385,125.375,-10.375
29386,125.375,-10.625
29387,125.375,-10.875
29388,125.375,-11.125
29389,125.375,-11.375
29390,125.375,-11.625
29391,125.375,-11.875
29392,125.625,31.875
29393,125.625,31.625
29394,125.625,31.375
29395,125.625,31.125
29396,125.625,30.875
29397,125.625,30.625
29398,125.625,30.375
29399,125.625,30.125
29400,125.625,29.875
29401,125.625,29.625
29402,125.625,29.375
29403,125.625,29.125
29404,125.625,28.875
29405,125.625,28.625
29406,125.625,28.375
29407,125.625,28.125
29408,125.625,27.875
29409,125.625,27.625
29410,125.625,27.375
29411,125.625,27.125
29412,125.625,26.875
29413,125.625,26.625
29414,125.625,26.375
29415,125.625,26.125
29416,125.625,25.875
29417,125.625,25.625
29418,125.625,25.375
29419,125.625,25.125
29420,125.625,24.875
29421,125.625,24.625
29422,125.625,24.375
29423,125.625,24.125
29424,125.625,23.875
29425,125.625,23.625
29426,125.625,23.375
29427,125.625,23.125
29428,125.625,22.875
29429,125.625,22.625
29430,125.625,22.375
29431,125.625,22.125
29432,125.625,21.875
29433,125.625,21.625
29434,125.625,21.375
29435,125.625,21.125
29436,125.625,20.875
29437,125.625,20.625
29438,125.625,20.375
29439,125.625,20.125
29440,125.625,19.875
29441,125.625,19.625
29442,125.625,19.375
29443,125.625,19.125
29444,125.625,18.875
29445,125.625,18.625
29446,125.625,18.375
29447,125.625,18.125
29448,125.625,17.875
29449,125.625,17.625
29450,125.625,17.375
29451,125.625,17.125
29452,125.625,16.875
29453,125.625,16.625
29454,125.625,16.375
29455,125.625,16.125
29456,125.625,15.875
29457,125.625,15.625
29458,125.625,15.375
29459,125.625,15.125
29460,125.625,14.875
29461,125.625,14.625
29462,125.625,14.375
29463,125.625,14.125
29464,125.625,13.875
29465,125.625,13.625
29466,125.625,13.375
29467,125.625,13.125
29468,125.625,12.875
29469,125.625,12.625
29470,125.625,12.375
29471,125.625,12.125
29472,125.625,11.875
29473,125.625,11.625
29474,125.625,11.375
29475,125.625,11.125
29476,125.625,10.875
29477,125.625,10.625
29478,125.625,10.375
29479,125.625,10.125
29480,125.625,9.875
29481,125.625,9.625
29482,125.625,9.375
29483,125.625,9.125
29484,125.625,8.875
29485,125.625,8.625
29486,125.625,8.375
29487,125.625,8.125
29488,125.625,7.875
29489,125.625,7.625
29490,125.625,7.375
29491,125.625,7.125
29492,125.625,6.875
29493,125.625,6.625
29494,125.625,6.375
29495,125.625,6.125
29496,125.625,5.875
29497,125.625,5.625
29498,125.625,5.375
29499,125.625,5.125
29500,125.625,4.875
29501,125.625,4.625
29502,125.625,4.375
29503,125.625,4.125
29504,125.625,3.875
29505,125.625,3.625
29506,125.625,3.375
29507,125.625,3.125
29508,125.625,2.875
29509,125.625,2.625
29510,125.625,2.375
29511,125.625,2.125
29512,125.625,1.875
29513,125.625,1.625
29514,125.625,1.375
29515,125.625,1.125
29516,125.625,0.875
29517,125.625,0.625
29518,125.625,0.375
29519,125.625,0.125
29520,125.625,-0.125
29521,125.625,-0.375
29522,125.625,-0.625
29523,125.625,-0.875
29524,125.625,-1.125
29525,125.625,-1.375
29526,125.625,-1.625
29527,125.625,-1.875
29528,125.625,-2.125
29529,125.625,-2.375
29530,125.625,-2.625
29531,125.625,-2.875
29532,125.625,-3.125
29533,125.625,-3.375
29534,125.625,-3.625
29535,125.625,-3.875
29536,125.625,-4.125
29537,125.625,-4.375
29538,125.625,-4.625
29539,125.625,-4.875
29540,125.625,-5.125
29541,125.625,-5.375
29542,125.625,-5.625
29543,125.625,-5.875
29544,125.625,-6.125
29545,125.625,-6.375
29546,125.625,-6.625
29547,125.625,-6.875
29548,125.625,-7.125
29549,125.625,-7.375
29550,125.625,-7.625
29551,125.625,-7.875
29552,125.625,-8.125
29553,125.625,-8.375
29554,125.625,-8.625
29555,125.625,-8.875
29556,125.625,-9.125
29557,125.625,-9.375
29558,125.625,-9.625
29559,125.625,-9.875
29560,125.625,-10.125
29561,125.625,-10.375
29562,125.625,-10.625
29563,125.625,-10.875
29564,125.625,-11.125
29565,125.625,-11.375
29566,125.625,-11.625
29567,125.625,-11.875
29568,125.875,31.875
29569,125.875,31.625
29570,125.875,31.375
29571,125.875,31.125
29572,125.875,30.875
29573,125.875,30.625
29574,125.875,30.375
29575,125.875,30.125
29576,125.875,29.875
29577,125.875,29.625
29578,125.875,29.375
29579,125.875,29.125
29580,125.875,28.875
29581,125.875,28.625
29582,125.875,28.375
29583,125.875,28.125
29584,125.875,27.875
29585,125.875,27.625
29586,125.875,27.375
29587,125.875,27.125
29588,125.875,26.875
29589,125.875,26.625
29590,125.875,26.375
29591,125.875,26.125
29592,125.875,25.875
29593,125.875,25.625
29594,125.875,25.375
29595,125.875,25.125
29596,125.875,24.875
29597,125.875,24.625
29598,125.875,24.375
29599,125.875,24.125
29600,125.875,23.875
29601,125.875,23.625
29602,125.875,23.375
29603,125.875,23.125
29604,125.875,22.875
29605,125.875,22.625
29606,125.875,22.375
29607,125.875,22.125
29608,125.875,21.875
29609,125.875,21.625
29610,125.875,21.375
29611,125.875,21.125
29612,125.875,20.875
29613,125.875,20.625
29614,125.875,20.375
29615,125.875,20.125
29616,125.875,19.875
29617,125.875,19.625
29618,125.875,19.375
29619,125.875,19.125
29620,125.875,18.875
29621,125.875,18.625
29622,125.875,18.375
29623,125.875,18.125
29624,125.875,17.875
29625,125.875,17.625
29626,125.875,17.375
29627,125.875,17.125
29628,125.875,16.875
29629,125.875,16.625
29630,125.875,16.375
29631,125.875,16.125
29632,125.875,15.875
29633,125.875,15.625
29634,125.875,15.375
29635,125.875,15.125
29636,125.875,14.875
29637,125.875,14.625
29638,125.875,14.375
29639,125.875,14.125
29640,125.875,13.875
29641,125.875,13.625
29642,125.875,13.375
29643,125.875,13.125
29644,125.875,12.875
29645,125.875,12.625
29646,125.875,12.375
29647,125.875,12.125
29648,125.875,11.875
29649,125.875,11.625
29650,125.875,11.375
29651,125.875,11.125
29652,125.875,10.875
29653,125.875,10.625
29654,125.875,10.375
29655,125.875,10.125
29656,125.875,9.875
29657,125.875,9.625
29658,125.875,9.375
29659,125.875,9.125
29660,125.875,8.875
29661,125.875,8.625
29662,125.875,8.375
29663,125.875,8.125
29664,125.875,7.875
29665,125.875,7.625
29666,125.875,7.375
29667,125.875,7.125
29668,125.875,6.875
29669,125.875,6.625
29670,125.875,6.375
29671,125.875,6.125
29672,125.875,5.875
29673,125.875,5.625
29674,125.875,5.375
29675,125.875,5.125
29676,125.875,4.875
29677,125.875,4.625
29678,125.875,4.375
29679,125.875,4.125
29680,125.875,3.875
29681,125.875,3.625
29682,125.875,3.375
29683,125.875,3.125
29684,125.875,2.875
29685,125.875,2.625
29686,125.875,2.375
29687,125.875,2.125
29688,125.875,1.875
29689,125.875,1.625
29690,125.875,1.375
29691,125.875,1.125
29692,125.875,0.875
29693,125.875,0.625
29694,125.875,0.375
29695,125.875,0.125
29696,125.875,-0.125
29697,125.875,-0.375
29698,125.875,-0.625
29699,125.875,-0.875
29700,125.875,-1.125
29701,125.875,-1.375
29702,125.875,-1.625
29703,125.875,-1.875
29704,125.875,-2.125
29705,125.875,-2.375
29706,125.875,-2.625
29707,125.875,-2.875
29708,125.875,-3.125
29709,125.875,-3.375
29710,125.875,-3.625
29711,125.875,-3.875
29712,125.875,-4.125
29713,125.875,-4.375
29714,125.875,-4.625
29715,125.875,-4.875
29716,125.875,-5.125
29717,125.875,-5.375
29718,125.875,-5.625
29719,125.875,-5.875
29720,125.875,-6.125
