lon,lat,Code,Country
102.625,18.375,LAO,Laos
103.375,17.875,THA,Thailand
101.125,12.875,THA,Thailand
116.375,-8.625,IDN,Indonesia
104.375,12.375,KHM,Cambodia
113.125,-0.875,IDN,Indonesia
118.375,5.375,MYS,Malaysia
104.625,-2.125,IDN,Indonesia
124.625,0.875,IDN,Indonesia
99.625,0.375,IDN,Indonesia
100.875,21.625,MMR,Myanmar
106.625,-6.125,IDN,Indonesia
132.125,-2.875,IDN,Indonesia
103.875,18.125,THA,Thailand
119.375,-2.875,IDN,Indonesia
100.625,19.125,THA,Thailand
119.375,-2.375,IDN,Indonesia
103.375,-1.625,IDN,Indonesia
113.625,-2.125,IDN,Indonesia
98.875,1.625,IDN,Indonesia
99.125,8.125,THA,Thailand
96.625,26.625,MMR,Myanmar
96.125,4.875,IDN,Indonesia
107.375,16.125,VNM,Vietnam
104.125,19.375,VNM,Vietnam
95.625,24.375,MMR,Myanmar
96.875,17.875,MMR,Myanmar
133.625,-3.125,IDN,Indonesia
107.125,12.875,KHM,Cambodia
105.375,-4.625,IDN,Indonesia
110.375,-2.375,IDN,Indonesia
116.125,-1.375,IDN,Indonesia
101.875,6.375,THA,Thailand
103.375,-1.375,IDN,Indonesia
97.625,21.125,MMR,Myanmar
95.625,21.625,MMR,Myanmar
105.875,11.125,KHM,Cambodia
101.125,18.625,THA,Thailand
102.875,0.875,IDN,Indonesia
97.625,20.375,MMR,Myanmar
119.625,-3.625,IDN,Indonesia
101.125,-0.875,IDN,Indonesia
99.875,2.375,IDN,Indonesia
139.375,-3.125,IDN,Indonesia
95.375,25.625,MMR,Myanmar
123.875,13.125,PHL,Philippines
99.625,15.875,THA,Thailand
96.875,23.875,MMR,Myanmar
113.875,-2.125,IDN,Indonesia
107.625,15.625,VNM,Vietnam
97.875,19.625,MMR,Myanmar
102.375,17.375,THA,Thailand
92.875,21.375,MMR,Myanmar
99.125,10.625,THA,Thailand
116.875,-0.875,IDN,Indonesia
102.375,18.125,LAO,Laos
94.625,18.125,MMR,Myanmar
137.125,-2.625,IDN,Indonesia
98.625,13.625,MMR,Myanmar
106.875,13.375,KHM,Cambodia
93.875,22.375,MMR,Myanmar
105.375,13.875,KHM,Cambodia
97.625,3.625,IDN,Indonesia
96.875,23.625,MMR,Myanmar
100.375,19.125,THA,Thailand
103.875,19.875,LAO,Laos
100.625,20.875,MMR,Myanmar
95.125,25.625,MMR,Myanmar
95.125,25.375,MMR,Myanmar
104.125,19.125,LAO,Laos
105.375,12.125,KHM,Cambodia
126.875,-3.375,IDN,Indonesia
102.625,21.875,VNM,Vietnam
113.125,1.375,IDN,Indonesia
122.375,0.625,IDN,Indonesia
96.625,25.875,MMR,Myanmar
101.375,5.125,MYS,Malaysia
102.125,19.125,LAO,Laos
96.375,17.625,MMR,Myanmar
124.625,6.875,PHL,Philippines
116.375,4.375,IDN,Indonesia
101.375,19.625,LAO,Laos
106.875,14.875,LAO,Laos
106.375,-6.125,IDN,Indonesia
105.625,13.875,KHM,Cambodia
97.625,19.625,MMR,Myanmar
95.375,24.125,MMR,Myanmar
112.625,1.625,MYS,Malaysia
133.125,-0.875,IDN,Indonesia
97.125,18.375,MMR,Myanmar
136.375,-3.625,IDN,Indonesia
97.625,4.375,IDN,Indonesia
112.625,-3.125,IDN,Indonesia
97.375,16.875,MMR,Myanmar
93.375,21.625,MMR,Myanmar
116.125,2.625,IDN,Indonesia
132.625,-1.125,IDN,Indonesia
100.875,21.375,MMR,Myanmar
95.625,5.125,IDN,Indonesia
113.375,2.875,MYS,Malaysia
105.625,20.625,VNM,Vietnam
110.375,-7.375,IDN,Indonesia
102.125,13.625,THA,Thailand
106.125,20.125,VNM,Vietnam
98.125,13.875,MMR,Myanmar
115.875,-2.125,IDN,Indonesia
96.875,18.125,MMR,Myanmar
109.625,-0.125,IDN,Indonesia
119.875,-1.875,IDN,Indonesia
120.625,0.625,IDN,Indonesia
119.875,-0.375,IDN,Indonesia
100.125,16.125,THA,Thailand
96.125,27.125,MMR,Myanmar
107.125,16.875,VNM,Vietnam
104.375,16.875,THA,Thailand
128.875,-3.125,IDN,Indonesia
105.125,-4.875,IDN,Indonesia
97.875,22.125,MMR,Myanmar
139.375,-2.625,IDN,Indonesia
97.875,28.125,MMR,Myanmar
113.125,2.375,MYS,Malaysia
97.125,25.125,MMR,Myanmar
105.125,20.875,VNM,Vietnam
94.875,18.375,MMR,Myanmar
101.875,17.375,THA,Thailand
113.875,-3.125,IDN,Indonesia
95.125,19.125,MMR,Myanmar
100.875,-2.125,IDN,Indonesia
117.125,1.875,IDN,Indonesia
102.875,4.875,MYS,Malaysia
110.875,-2.625,IDN,Indonesia
97.875,17.875,THA,Thailand
99.625,1.375,IDN,Indonesia
122.625,11.125,PHL,Philippines
102.875,13.875,KHM,Cambodia
114.375,3.375,MYS,Malaysia
104.375,-4.375,IDN,Indonesia
99.625,12.625,THA,Thailand
98.625,14.375,THA,Thailand
97.875,16.875,MMR,Myanmar
121.125,-2.875,IDN,Indonesia
118.375,9.625,PHL,Philippines
113.125,-2.375,IDN,Indonesia
103.125,4.125,MYS,Malaysia
109.125,-0.375,IDN,Indonesia
116.125,3.125,IDN,Indonesia
116.875,1.125,IDN,Indonesia
98.625,14.125,MMR,Myanmar
102.875,-4.125,IDN,Indonesia
137.875,-8.375,IDN,Indonesia
111.625,-7.875,IDN,Indonesia
115.375,3.875,MYS,Malaysia
123.625,8.375,PHL,Philippines
114.125,3.625,MYS,Malaysia
118.375,-8.625,IDN,Indonesia
138.125,-2.125,IDN,Indonesia
136.875,-4.125,IDN,Indonesia
100.125,19.625,THA,Thailand
106.625,-2.625,IDN,Indonesia
110.875,0.625,IDN,Indonesia
98.375,26.875,MMR,Myanmar
98.875,10.875,MMR,Myanmar
105.625,22.625,VNM,Vietnam
126.125,8.875,PHL,Philippines
135.875,-4.125,IDN,Indonesia
117.125,3.125,IDN,Indonesia
125.625,8.375,PHL,Philippines
121.875,-4.125,IDN,Indonesia
98.625,13.125,MMR,Myanmar
102.375,4.875,MYS,Malaysia
97.125,4.375,IDN,Indonesia
108.625,14.625,VNM,Vietnam
125.875,8.125,PHL,Philippines
103.125,16.625,THA,Thailand
121.625,-3.625,IDN,Indonesia
114.875,0.125,IDN,Indonesia
107.875,13.125,VNM,Vietnam
99.625,17.125,THA,Thailand
130.375,-0.125,IDN,Indonesia
103.375,0.875,IDN,Indonesia
121.125,12.625,PHL,Philippines
99.375,14.375,THA,Thailand
94.375,22.875,MMR,Myanmar
138.625,-7.875,IDN,Indonesia
140.375,-7.125,IDN,Indonesia
102.625,14.375,THA,Thailand
95.625,23.625,MMR,Myanmar
102.125,-3.375,IDN,Indonesia
122.875,13.625,PHL,Philippines
112.875,-7.625,IDN,Indonesia
111.875,0.375,IDN,Indonesia
122.125,13.375,PHL,Philippines
137.875,-4.125,IDN,Indonesia
109.875,-0.625,IDN,Indonesia
138.875,-3.125,IDN,Indonesia
133.125,-1.375,IDN,Indonesia
138.875,-6.625,IDN,Indonesia
106.375,15.375,LAO,Laos
110.875,-7.375,IDN,Indonesia
125.375,7.875,PHL,Philippines
100.375,18.625,THA,Thailand
105.875,16.125,LAO,Laos
100.375,18.125,THA,Thailand
128.625,0.375,IDN,Indonesia
95.625,19.625,MMR,Myanmar
105.125,16.375,LAO,Laos
106.375,11.125,VNM,Vietnam
122.875,10.375,PHL,Philippines
103.375,21.625,VNM,Vietnam
105.375,22.375,VNM,Vietnam
106.625,16.875,VNM,Vietnam
112.125,-0.625,IDN,Indonesia
115.375,-1.875,IDN,Indonesia
102.375,21.625,LAO,Laos
99.875,15.125,THA,Thailand
124.875,12.125,PHL,Philippines
100.875,14.125,THA,Thailand
99.625,15.375,THA,Thailand
94.375,23.375,MMR,Myanmar
105.125,12.625,KHM,Cambodia
99.875,21.625,MMR,Myanmar
138.125,-1.875,IDN,Indonesia
116.125,1.875,IDN,Indonesia
97.125,19.125,MMR,Myanmar
96.125,21.875,MMR,Myanmar
103.375,15.375,THA,Thailand
98.625,27.125,MMR,Myanmar
98.375,2.375,IDN,Indonesia
140.125,-2.875,IDN,Indonesia
97.875,18.125,THA,Thailand
122.875,9.375,PHL,Philippines
112.875,0.125,IDN,Indonesia
105.625,-3.875,IDN,Indonesia
139.875,-5.125,IDN,Indonesia
136.625,-3.625,IDN,Indonesia
98.875,15.875,THA,Thailand
95.125,18.875,MMR,Myanmar
105.875,22.875,VNM,Vietnam
121.875,17.875,PHL,Philippines
106.875,-6.125,IDN,Indonesia
122.125,16.875,PHL,Philippines
139.125,-6.125,IDN,Indonesia
111.125,-6.875,IDN,Indonesia
100.375,14.375,THA,Thailand
104.625,21.875,VNM,Vietnam
121.625,18.125,PHL,Philippines
107.875,13.625,VNM,Vietnam
98.875,12.375,MMR,Myanmar
103.125,-1.375,IDN,Indonesia
99.625,20.125,THA,Thailand
139.375,-5.875,IDN,Indonesia
132.875,-0.875,IDN,Indonesia
105.875,21.875,VNM,Vietnam
105.875,13.375,KHM,Cambodia
96.125,20.375,MMR,Myanmar
103.625,18.625,LAO,Laos
113.125,-2.875,IDN,Indonesia
101.875,-2.625,IDN,Indonesia
93.875,23.625,MMR,Myanmar
102.375,18.875,LAO,Laos
98.875,18.625,THA,Thailand
114.375,-8.625,IDN,Indonesia
123.375,0.375,IDN,Indonesia
94.625,21.875,MMR,Myanmar
121.875,14.875,PHL,Philippines
104.375,11.625,KHM,Cambodia
138.125,-2.875,IDN,Indonesia
98.125,22.875,MMR,Myanmar
113.875,-3.375,IDN,Indonesia
98.375,26.625,MMR,Myanmar
104.625,18.875,LAO,Laos
113.375,-0.875,IDN,Indonesia
97.625,27.125,MMR,Myanmar
138.375,-8.125,IDN,Indonesia
105.875,22.375,VNM,Vietnam
105.375,13.125,KHM,Cambodia
128.125,0.625,IDN,Indonesia
100.375,0.375,IDN,Indonesia
96.625,21.625,MMR,Myanmar
98.625,10.875,MMR,Myanmar
125.625,10.125,PHL,Philippines
106.625,15.625,LAO,Laos
111.375,0.875,IDN,Indonesia
139.875,-4.625,IDN,Indonesia
105.625,-6.625,IDN,Indonesia
98.125,21.875,MMR,Myanmar
104.125,18.875,LAO,Laos
104.875,19.125,VNM,Vietnam
135.125,-4.375,IDN,Indonesia
101.875,18.375,LAO,Laos
93.125,19.875,MMR,Myanmar
110.375,1.125,MYS,Malaysia
97.375,1.375,IDN,Indonesia
111.375,0.625,IDN,Indonesia
97.375,25.625,MMR,Myanmar
100.125,0.625,IDN,Indonesia
106.125,9.875,VNM,Vietnam
137.875,-2.625,IDN,Indonesia
107.875,14.125,VNM,Vietnam
102.375,13.875,THA,Thailand
107.125,15.625,LAO,Laos
92.625,21.625,MMR,Myanmar
112.375,-2.875,IDN,Indonesia
110.125,-7.875,IDN,Indonesia
122.625,9.625,PHL,Philippines
132.375,-1.125,IDN,Indonesia
102.875,1.875,MYS,Malaysia
105.375,13.375,KHM,Cambodia
104.625,17.375,THA,Thailand
103.375,12.625,KHM,Cambodia
114.125,3.375,MYS,Malaysia
114.375,-2.125,IDN,Indonesia
96.625,26.875,MMR,Myanmar
103.625,14.375,KHM,Cambodia
106.875,11.375,VNM,Vietnam
112.625,-2.375,IDN,Indonesia
95.875,17.625,MMR,Myanmar
131.125,-1.375,IDN,Indonesia
95.625,17.375,MMR,Myanmar
115.875,-2.375,IDN,Indonesia
98.875,20.625,MMR,Myanmar
98.625,18.125,THA,Thailand
102.625,5.125,MYS,Malaysia
101.625,19.125,LAO,Laos
101.125,16.875,THA,Thailand
104.375,20.375,LAO,Laos
117.125,6.375,MYS,Malaysia
94.875,25.375,MMR,Myanmar
99.375,13.875,THA,Thailand
96.375,21.875,MMR,Myanmar
105.625,18.375,VNM,Vietnam
93.875,19.625,MMR,Myanmar
97.375,20.625,MMR,Myanmar
100.875,16.875,THA,Thailand
120.625,16.125,PHL,Philippines
98.125,19.375,THA,Thailand
102.625,21.125,LAO,Laos
103.375,-3.625,IDN,Indonesia
111.375,2.125,MYS,Malaysia
101.125,5.375,MYS,Malaysia
137.625,-4.625,IDN,Indonesia
123.375,7.875,PHL,Philippines
103.875,13.375,KHM,Cambodia
116.375,1.625,IDN,Indonesia
93.375,21.875,MMR,Myanmar
97.875,15.875,MMR,Myanmar
102.875,12.875,KHM,Cambodia
139.625,-7.875,IDN,Indonesia
104.375,12.125,KHM,Cambodia
126.625,-3.125,IDN,Indonesia
101.625,16.125,THA,Thailand
125.375,7.375,PHL,Philippines
102.875,20.875,LAO,Laos
96.125,22.875,MMR,Myanmar
95.875,18.875,MMR,Myanmar
106.375,21.375,VNM,Vietnam
99.125,10.875,THA,Thailand
107.625,21.375,VNM,Vietnam
105.875,11.375,VNM,Vietnam
122.875,-4.375,IDN,Indonesia
98.125,15.375,MMR,Myanmar
93.375,22.875,MMR,Myanmar
121.625,-2.875,IDN,Indonesia
105.125,17.875,LAO,Laos
99.125,20.625,MMR,Myanmar
138.125,-4.125,IDN,Indonesia
114.375,-1.625,IDN,Indonesia
107.375,10.875,VNM,Vietnam
105.125,-2.375,IDN,Indonesia
108.125,-6.875,IDN,Indonesia
125.375,8.875,PHL,Philippines
126.125,7.375,PHL,Philippines
140.125,-3.625,IDN,Indonesia
114.125,-2.625,IDN,Indonesia
124.125,-9.625,IDN,Indonesia
97.375,26.625,MMR,Myanmar
103.125,-4.375,IDN,Indonesia
105.375,12.625,KHM,Cambodia
119.625,-8.625,IDN,Indonesia
104.375,13.375,KHM,Cambodia
102.625,12.875,KHM,Cambodia
105.375,-3.625,IDN,Indonesia
120.625,-10.125,IDN,Indonesia
102.875,16.375,THA,Thailand
120.875,18.125,PHL,Philippines
113.625,-2.875,IDN,Indonesia
139.875,-5.625,IDN,Indonesia
104.125,12.625,KHM,Cambodia
105.375,17.875,LAO,Laos
119.875,-2.125,IDN,Indonesia
104.125,1.625,MYS,Malaysia
122.125,18.375,PHL,Philippines
105.375,18.625,VNM,Vietnam
101.375,13.875,THA,Thailand
100.125,6.625,THA,Thailand
100.125,17.625,THA,Thailand
97.375,20.875,MMR,Myanmar
95.125,20.625,MMR,Myanmar
124.875,1.125,IDN,Indonesia
140.375,-4.875,IDN,Indonesia
135.375,-4.375,IDN,Indonesia
123.875,0.375,IDN,Indonesia
132.875,-1.875,IDN,Indonesia
98.375,20.875,MMR,Myanmar
100.875,18.875,THA,Thailand
140.125,-4.375,IDN,Indonesia
100.875,16.625,THA,Thailand
114.375,-2.625,IDN,Indonesia
103.375,22.625,VNM,Vietnam
119.375,-3.375,IDN,Indonesia
109.625,0.625,IDN,Indonesia
101.125,6.125,THA,Thailand
108.875,12.375,VNM,Vietnam
104.875,16.125,THA,Thailand
99.625,19.125,THA,Thailand
98.625,21.875,MMR,Myanmar
99.375,15.375,THA,Thailand
113.125,-1.625,IDN,Indonesia
97.875,4.375,IDN,Indonesia
101.875,-1.375,IDN,Indonesia
124.875,8.375,PHL,Philippines
103.125,3.375,MYS,Malaysia
101.125,1.625,IDN,Indonesia
104.375,15.625,THA,Thailand
104.375,14.625,THA,Thailand
93.875,23.375,MMR,Myanmar
95.875,21.375,MMR,Myanmar
107.875,11.125,VNM,Vietnam
97.625,18.875,MMR,Myanmar
118.625,1.125,IDN,Indonesia
119.875,-0.625,IDN,Indonesia
94.375,23.875,MMR,Myanmar
124.125,8.125,PHL,Philippines
122.375,0.875,IDN,Indonesia
117.875,4.625,MYS,Malaysia
98.875,19.375,THA,Thailand
119.625,-0.875,IDN,Indonesia
113.875,0.875,IDN,Indonesia
138.375,-5.625,IDN,Indonesia
101.375,16.625,THA,Thailand
115.375,-2.875,IDN,Indonesia
103.375,13.125,KHM,Cambodia
114.125,2.875,MYS,Malaysia
105.125,11.625,KHM,Cambodia
95.625,16.625,MMR,Myanmar
92.375,21.375,MMR,Myanmar
113.125,-7.125,IDN,Indonesia
112.375,2.375,MYS,Malaysia
123.125,9.875,PHL,Philippines
103.875,11.875,KHM,Cambodia
106.375,16.125,LAO,Laos
125.375,11.125,PHL,Philippines
94.875,23.125,MMR,Myanmar
124.625,-9.625,IDN,Indonesia
103.125,14.375,THA,Thailand
101.375,5.375,MYS,Malaysia
105.875,9.625,VNM,Vietnam
114.875,-3.875,IDN,Indonesia
120.125,0.625,IDN,Indonesia
116.875,5.125,MYS,Malaysia
102.875,14.875,THA,Thailand
106.625,-7.125,IDN,Indonesia
110.375,1.375,MYS,Malaysia
107.125,14.375,KHM,Cambodia
115.625,1.875,IDN,Indonesia
97.375,22.375,MMR,Myanmar
105.625,22.875,VNM,Vietnam
108.625,12.375,VNM,Vietnam
104.875,-4.375,IDN,Indonesia
96.625,19.375,MMR,Myanmar
99.375,7.375,THA,Thailand
120.625,16.875,PHL,Philippines
101.875,14.375,THA,Thailand
103.375,-2.625,IDN,Indonesia
139.875,-5.375,IDN,Indonesia
104.375,17.625,THA,Thailand
96.375,20.125,MMR,Myanmar
100.625,1.625,IDN,Indonesia
97.625,1.125,IDN,Indonesia
115.875,-1.125,IDN,Indonesia
105.875,17.625,VNM,Vietnam
102.375,14.625,THA,Thailand
101.625,15.625,THA,Thailand
94.625,17.625,MMR,Myanmar
96.125,19.125,MMR,Myanmar
133.875,-2.625,IDN,Indonesia
103.125,-2.875,IDN,Indonesia
103.875,14.625,THA,Thailand
95.375,23.625,MMR,Myanmar
94.625,23.875,MMR,Myanmar
112.125,-1.125,IDN,Indonesia
116.375,2.375,IDN,Indonesia
113.375,-0.375,IDN,Indonesia
115.125,2.625,IDN,Indonesia
110.625,-8.125,IDN,Indonesia
101.375,-2.375,IDN,Indonesia
121.125,18.125,PHL,Philippines
96.625,23.875,MMR,Myanmar
121.875,17.125,PHL,Philippines
103.375,-2.375,IDN,Indonesia
100.625,-0.875,IDN,Indonesia
103.875,14.125,KHM,Cambodia
140.625,-3.875,IDN,Indonesia
98.875,14.125,MMR,Myanmar
114.875,-3.625,IDN,Indonesia
100.875,15.625,THA,Thailand
131.375,-7.625,IDN,Indonesia
120.625,-2.125,IDN,Indonesia
119.375,-1.875,IDN,Indonesia
105.375,-4.125,IDN,Indonesia
102.625,13.625,KHM,Cambodia
103.625,17.125,THA,Thailand
140.625,-5.375,IDN,Indonesia
111.375,-7.375,IDN,Indonesia
116.125,-2.875,IDN,Indonesia
115.375,-0.875,IDN,Indonesia
96.375,21.375,MMR,Myanmar
96.125,18.875,MMR,Myanmar
92.375,21.125,MMR,Myanmar
103.875,2.375,MYS,Malaysia
95.625,18.375,MMR,Myanmar
95.375,21.125,MMR,Myanmar
94.875,19.625,MMR,Myanmar
98.875,13.125,MMR,Myanmar
103.125,17.625,THA,Thailand
120.875,-8.625,IDN,Indonesia
112.625,-0.125,IDN,Indonesia
108.875,14.125,VNM,Vietnam
108.375,14.375,VNM,Vietnam
123.625,13.375,PHL,Philippines
104.375,11.125,KHM,Cambodia
112.375,-2.125,IDN,Indonesia
94.375,23.625,MMR,Myanmar
101.625,-0.375,IDN,Indonesia
94.875,18.125,MMR,Myanmar
110.375,-0.375,IDN,Indonesia
103.875,18.625,LAO,Laos
103.125,-1.125,IDN,Indonesia
115.125,4.375,MYS,Malaysia
100.625,14.875,THA,Thailand
96.125,2.625,IDN,Indonesia
113.625,0.625,IDN,Indonesia
99.375,11.125,THA,Thailand
140.875,-3.375,IDN,Indonesia
101.375,17.625,THA,Thailand
101.875,16.125,THA,Thailand
103.375,0.375,IDN,Indonesia
116.375,3.375,IDN,Indonesia
99.875,6.375,MYS,Malaysia
97.125,26.875,MMR,Myanmar
112.875,-8.375,IDN,Indonesia
117.875,1.125,IDN,Indonesia
106.125,3.125,IDN,Indonesia
111.375,-2.125,IDN,Indonesia
140.375,-7.375,IDN,Indonesia
120.375,-1.875,IDN,Indonesia
104.875,18.375,LAO,Laos
100.875,-0.375,IDN,Indonesia
112.625,-1.125,IDN,Indonesia
119.875,-5.125,IDN,Indonesia
100.125,7.875,THA,Thailand
111.375,-1.375,IDN,Indonesia
108.875,-7.375,IDN,Indonesia
99.625,2.875,IDN,Indonesia
110.625,-2.625,IDN,Indonesia
131.625,-1.375,IDN,Indonesia
138.625,-5.125,IDN,Indonesia
123.625,0.875,IDN,Indonesia
103.875,21.875,VNM,Vietnam
104.875,18.625,LAO,Laos
108.875,12.125,VNM,Vietnam
120.625,16.625,PHL,Philippines
98.125,20.125,MMR,Myanmar
100.125,15.125,THA,Thailand
121.625,-1.375,IDN,Indonesia
109.875,1.375,IDN,Indonesia
97.875,17.125,MMR,Myanmar
94.625,23.375,MMR,Myanmar
138.625,-2.125,IDN,Indonesia
94.375,19.125,MMR,Myanmar
128.875,-2.875,IDN,Indonesia
103.375,2.125,MYS,Malaysia
101.625,20.375,LAO,Laos
101.875,3.625,MYS,Malaysia
99.625,9.125,THA,Thailand
104.875,19.375,VNM,Vietnam
100.875,17.375,THA,Thailand
99.375,9.125,THA,Thailand
107.375,11.375,VNM,Vietnam
109.875,-0.125,IDN,Indonesia
105.375,20.375,VNM,Vietnam
116.625,0.875,IDN,Indonesia
104.625,-2.875,IDN,Indonesia
98.875,-1.625,IDN,Indonesia
124.125,7.125,PHL,Philippines
104.625,10.625,KHM,Cambodia
107.875,15.375,VNM,Vietnam
99.125,0.875,IDN,Indonesia
102.875,19.375,LAO,Laos
120.875,17.625,PHL,Philippines
100.625,1.375,IDN,Indonesia
94.875,16.375,MMR,Myanmar
103.375,-4.625,IDN,Indonesia
111.125,-7.125,IDN,Indonesia
106.875,14.625,LAO,Laos
110.125,-1.125,IDN,Indonesia
101.125,13.125,THA,Thailand
97.375,19.375,MMR,Myanmar
121.125,-2.375,IDN,Indonesia
118.125,4.625,MYS,Malaysia
103.375,19.125,LAO,Laos
102.375,4.375,MYS,Malaysia
100.625,1.875,IDN,Indonesia
125.375,8.625,PHL,Philippines
111.375,-7.125,IDN,Indonesia
111.125,1.375,MYS,Malaysia
125.125,7.125,PHL,Philippines
115.875,-2.875,IDN,Indonesia
103.125,20.875,LAO,Laos
96.875,21.875,MMR,Myanmar
99.375,0.625,IDN,Indonesia
120.375,15.875,PHL,Philippines
99.375,20.375,MMR,Myanmar
112.625,2.125,MYS,Malaysia
105.375,10.125,VNM,Vietnam
108.625,14.125,VNM,Vietnam
122.375,11.125,PHL,Philippines
121.125,-3.625,IDN,Indonesia
112.375,-0.625,IDN,Indonesia
114.875,-1.875,IDN,Indonesia
108.375,11.625,VNM,Vietnam
102.625,20.125,LAO,Laos
115.125,-8.375,IDN,Indonesia
102.375,3.375,MYS,Malaysia
140.375,-6.125,IDN,Indonesia
105.875,15.875,LAO,Laos
105.375,19.875,VNM,Vietnam
113.375,2.375,MYS,Malaysia
113.875,0.625,IDN,Indonesia
121.375,1.125,IDN,Indonesia
117.125,5.375,MYS,Malaysia
98.625,1.875,IDN,Indonesia
101.875,-1.125,IDN,Indonesia
125.375,5.875,PHL,Philippines
99.125,12.875,MMR,Myanmar
112.625,-7.875,IDN,Indonesia
107.375,14.375,KHM,Cambodia
100.625,20.375,LAO,Laos
140.875,-8.625,IDN,Indonesia
103.625,14.625,THA,Thailand
124.125,6.625,PHL,Philippines
115.125,-2.875,IDN,Indonesia
113.875,-0.625,IDN,Indonesia
115.375,-6.875,IDN,Indonesia
101.375,4.875,MYS,Malaysia
99.125,9.875,THA,Thailand
103.125,11.875,KHM,Cambodia
111.875,2.375,MYS,Malaysia
105.875,21.125,VNM,Vietnam
103.625,21.375,VNM,Vietnam
94.875,18.875,MMR,Myanmar
98.875,17.125,THA,Thailand
100.875,5.375,MYS,Malaysia
110.375,-0.625,IDN,Indonesia
98.625,23.625,MMR,Myanmar
96.375,18.875,MMR,Myanmar
103.625,12.625,KHM,Cambodia
115.625,4.375,MYS,Malaysia
118.375,1.125,IDN,Indonesia
111.625,-0.875,IDN,Indonesia
122.625,9.875,PHL,Philippines
136.625,-2.625,IDN,Indonesia
124.625,7.125,PHL,Philippines
98.875,18.375,THA,Thailand
100.375,20.125,THA,Thailand
113.875,-2.375,IDN,Indonesia
107.625,-2.875,IDN,Indonesia
103.375,16.625,THA,Thailand
97.375,3.375,IDN,Indonesia
103.625,13.875,KHM,Cambodia
93.625,21.625,MMR,Myanmar
106.125,11.125,VNM,Vietnam
121.625,17.375,PHL,Philippines
98.375,15.125,THA,Thailand
135.875,-3.375,IDN,Indonesia
100.875,15.125,THA,Thailand
104.125,14.125,KHM,Cambodia
103.625,11.875,KHM,Cambodia
101.875,4.625,MYS,Malaysia
94.125,19.125,MMR,Myanmar
119.625,-2.875,IDN,Indonesia
133.125,-3.125,IDN,Indonesia
120.625,18.375,PHL,Philippines
140.625,-3.625,IDN,Indonesia
120.875,17.375,PHL,Philippines
104.375,20.125,LAO,Laos
106.875,21.875,VNM,Vietnam
133.625,-1.125,IDN,Indonesia
113.125,-0.375,IDN,Indonesia
140.875,-5.125,IDN,Indonesia
114.625,2.875,MYS,Malaysia
111.125,-2.875,IDN,Indonesia
98.125,15.125,MMR,Myanmar
114.375,3.875,MYS,Malaysia
106.875,15.125,LAO,Laos
100.875,0.625,IDN,Indonesia
108.375,13.375,VNM,Vietnam
101.375,18.625,LAO,Laos
106.875,12.875,KHM,Cambodia
102.875,2.875,MYS,Malaysia
99.875,7.375,THA,Thailand
115.625,1.125,IDN,Indonesia
115.375,1.125,IDN,Indonesia
104.625,-4.375,IDN,Indonesia
124.625,7.875,PHL,Philippines
98.125,16.125,MMR,Myanmar
138.375,-8.375,IDN,Indonesia
112.375,-0.875,IDN,Indonesia
95.375,21.875,MMR,Myanmar
98.125,26.375,MMR,Myanmar
106.625,12.125,KHM,Cambodia
103.625,-3.125,IDN,Indonesia
99.625,17.625,THA,Thailand
120.625,15.125,PHL,Philippines
96.625,20.375,MMR,Myanmar
103.375,-1.875,IDN,Indonesia
119.125,-9.625,IDN,Indonesia
123.625,13.125,PHL,Philippines
94.375,18.875,MMR,Myanmar
121.125,14.875,PHL,Philippines
101.375,19.375,LAO,Laos
95.875,4.875,IDN,Indonesia
98.625,2.375,IDN,Indonesia
102.375,20.875,LAO,Laos
107.625,14.875,VNM,Vietnam
102.875,18.625,LAO,Laos
116.125,0.375,IDN,Indonesia
137.625,-1.625,IDN,Indonesia
99.375,7.625,THA,Thailand
101.625,1.125,IDN,Indonesia
125.875,8.625,PHL,Philippines
107.625,11.875,VNM,Vietnam
97.375,21.375,MMR,Myanmar
95.625,25.375,MMR,Myanmar
97.375,19.875,MMR,Myanmar
125.875,9.125,PHL,Philippines
101.375,1.125,IDN,Indonesia
100.875,4.625,MYS,Malaysia
134.375,-6.125,IDN,Indonesia
113.875,1.625,MYS,Malaysia
119.625,-1.625,IDN,Indonesia
101.875,18.625,LAO,Laos
96.125,25.625,MMR,Myanmar
104.125,11.625,KHM,Cambodia
138.125,-4.375,IDN,Indonesia
97.875,26.125,MMR,Myanmar
139.375,-7.875,IDN,Indonesia
99.375,12.875,THA,Thailand
106.625,9.875,VNM,Vietnam
105.625,-3.125,IDN,Indonesia
97.375,18.375,MMR,Myanmar
101.375,16.125,THA,Thailand
136.375,-2.625,IDN,Indonesia
103.875,13.875,KHM,Cambodia
105.625,12.375,KHM,Cambodia
114.875,-1.625,IDN,Indonesia
101.125,17.875,LAO,Laos
128.125,-0.625,IDN,Indonesia
97.625,25.625,MMR,Myanmar
138.125,-5.625,IDN,Indonesia
102.375,20.625,LAO,Laos
123.375,9.625,PHL,Philippines
101.625,18.875,LAO,Laos
97.375,26.125,MMR,Myanmar
120.125,-3.625,IDN,Indonesia
114.375,-0.125,IDN,Indonesia
98.625,17.125,THA,Thailand
121.375,16.125,PHL,Philippines
115.375,-8.375,IDN,Indonesia
105.875,16.375,LAO,Laos
115.125,-0.875,IDN,Indonesia
111.875,2.875,MYS,Malaysia
118.625,5.625,MYS,Malaysia
